GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene ID
COS10	YNR075W	YNR075W	YNR075W	855812
YGR240C-A	YGR240C-A	YGR240C-A	YGR240C-A	1466463
RRF1	YHR038W	YHR038W	YHR038W	856433
PDE2	YOR360C	YOR360C	YOR360C	854542
ASI3	YNL008C	YNL008C	YNL008C	855724
YET1	YKL065C	YKL065C	YKL065C	853800
SPG5	YMR191W	YMR191W	YMR191W	855229
RPN1	YHR027C	YHR027C	YHR027C	856422
CDC6	YJL194W	YJL194W	YJL194W	853244
SPP2	YOR148C	YOR148C	YOR148C	854319
FRE8	YLR047C	YLR047C	YLR047C	850736
TRK2	YKR050W	YKR050W	YKR050W	853924
YLR225C	YLR225C	YLR225C	YLR225C	850922
MFB1	YDR219C	YDR219C	YDR219C	851805
YCR090C	YCR090C	YCR090C	YCR090C	850452
VAR1	Q0140	Q0140	Q0140	854586
TVP23	YDR084C	YDR084C	YDR084C	851657
CEP3	YMR168C	YMR168C	YMR168C	855204
RTG2	YGL252C	YGL252C	YGL252C	852640
NIF3	YGL221C	YGL221C	YGL221C	852651
APN1	YKL114C	YKL114C	YKL114C	853746
SED1	YDR077W	YDR077W	YDR077W	851649
FMP30	YPL103C	YPL103C	YPL103C	856001
AAD10	YJR155W	YJR155W	YJR155W	853620
OSM1	YJR051W	YJR051W	YJR051W	853510
RPS31	YLR167W	YLR167W	YLR167W	850864
RPS10B	YMR230W	YMR230W	YMR230W	855270
MRL1	YPR079W	YPR079W	YPR079W	856194
BAT2	YJR148W	YJR148W	YJR148W	853613
BUL1	YMR275C	YMR275C	YMR275C	855318
VPS25	YJR102C	YJR102C	YJR102C	853566
RPL23B	YER117W	YER117W	YER117W	856853
RPL23B	YER117W	YER117W	YER117W	852191
YIL102C-A	YIL102C-A	YIL102C-A	YIL102C-A	3799974
TBF1	YPL128C	YPL128C	YPL128C	855975
HOC1	YJR075W	YJR075W	YJR075W	853538
ATG5	YPL149W	YPL149W	YPL149W	855954
NAT2	YGR147C	YGR147C	YGR147C	853050
COX11	YPL132W	YPL132W	YPL132W	855971
UTP21	YLR409C	YLR409C	YLR409C	851125
DPB4	YDR121W	YDR121W	YDR121W	851699
HEM15	YOR176W	YOR176W	YOR176W	854347
YNL190W	YNL190W	YNL190W	YNL190W	855531
RTN2	YDL204W	YDL204W	YDL204W	851323
YKL050C	YKL050C	YKL050C	YKL050C	853816
IRA2	YOL081W	YOL081W	YOL081W	854073
GRX3	YDR098C	YDR098C	YDR098C	851672
PAU9	YBL108C-A	YBL108C-A	YBL108C-A	852163
CSM3	YMR048W	YMR048W	YMR048W	855067
PLB3	YOL011W	YOL011W	YOL011W	854151
MPC54	YOR177C	YOR177C	YOR177C	854349
TDA10	YGR205W	YGR205W	YGR205W	853119
MDL1	YLR188W	YLR188W	YLR188W	850885
SMC5	YOL034W	YOL034W	YOL034W	854123
TOR1	YJR066W	YJR066W	YJR066W	853529
YCR050C	YCR050C	YCR050C	YCR050C	850417
TDA11	YHR159W	YHR159W	YHR159W	856564
MRP21	YBL090W	YBL090W	YBL090W	852188
UME1	YPL139C	YPL139C	YPL139C	855964
COS111	YBR203W	YBR203W	YBR203W	852502
GRS1	YBR121C	YBR121C	YBR121C	852418
CLB6	YGR109C	YGR109C	YGR109C	853003
VPS8	YAL002W	YAL002W	YAL002W	851261
OXP1	YKL215C	YKL215C	YKL215C	853665
COQ6	YGR255C	YGR255C	YGR255C	853170
QDR1	YIL120W	YIL120W	YIL120W	854686
RPL40B	YKR094C	YKR094C	YKR094C	854658
RPL40B	YKR094C	YKR094C	YKR094C	853969
TMT1	YER175C	YER175C	YER175C	856922
COX7	YMR256C	YMR256C	YMR256C	855298
FMP16	YDR070C	YDR070C	YDR070C	851642
AVT2	YEL064C	YEL064C	YEL064C	856645
ITC1	YGL133W	YGL133W	YGL133W	852744
TPO3	YPR156C	YPR156C	YPR156C	856279
RGI1	YER067W	YER067W	YER067W	856797
YSP3	YOR003W	YOR003W	YOR003W	854164
GPB2	YAL056W	YAL056W	YAL056W	851243
NPY1	YGL067W	YGL067W	YGL067W	852813
NCS2	YNL119W	YNL119W	YNL119W	855603
ARC35	YNR035C	YNR035C	YNR035C	855771
MGE1	YOR232W	YOR232W	YOR232W	854407
AIP1	YMR092C	YMR092C	YMR092C	855117
MFA1	YDR461W	YDR461W	YDR461W	852072
FAA1	YOR317W	YOR317W	YOR317W	854495
YAR066W	YAR066W	YAR066W	YAR066W	856621
YAR066W	YAR066W	YAR066W	YAR066W	851295
TIF4631	YGR162W	YGR162W	YGR162W	853071
RPL36B	YPL249C-A	YPL249C-A	YPL249C-A	855826
YMR102C	YMR102C	YMR102C	YMR102C	855128
IDP1	YDL066W	YDL066W	YDL066W	851493
YOR387C	YOR387C	YOR387C	YOR387C	854569
RPB9	YGL070C	YGL070C	YGL070C	852810
UFD4	YKL010C	YKL010C	YKL010C	853859
NET1	YJL076W	YJL076W	YJL076W	853369
YML6	YML025C	YML025C	YML025C	854983
HSM3	YBR272C	YBR272C	YBR272C	852575
RRP42	YDL111C	YDL111C	YDL111C	851447
DCG1	YIR030C	YIR030C	YIR030C	854848
RLF2	YPR018W	YPR018W	YPR018W	856129
PHA2	YNL316C	YNL316C	YNL316C	855400
RTS3	YGR161C	YGR161C	YGR161C	853065
AVO2	YMR068W	YMR068W	YMR068W	855090
KKQ8	YKL168C	YKL168C	YKL168C	853686
TIR3	YIL011W	YIL011W	YIL011W	854804
YDR476C	YDR476C	YDR476C	YDR476C	852087
ASP3-2	YLR157C	YLR157C	YLR157C	850850
ASP3-2	YLR157C	YLR157C	YLR157C	850852
ASP3-2	YLR157C	YLR157C	YLR157C	850855
ASP3-2	YLR157C	YLR157C	YLR157C	850857
PBI1	YPL272C	YPL272C	YPL272C	855856
MTC1	YJL123C	YJL123C	YJL123C	853319
BNA2	YJR078W	YJR078W	YJR078W	853541
YHR080C	YHR080C	YHR080C	YHR080C	856480
SEG1	YMR086W	YMR086W	YMR086W	855110
UPC2	YDR213W	YDR213W	YDR213W	851799
LAT1	YNL071W	YNL071W	YNL071W	855653
ATG20	YDL113C	YDL113C	YDL113C	851445
GLG2	YJL137C	YJL137C	YJL137C	853304
YJL114W	YJL114W	YJL114W	YJL114W	853329
YBL086C	YBL086C	YBL086C	YBL086C	852192
PMC1	YGL006W	YGL006W	YGL006W	852878
ULI1	YFR026C	YFR026C	YFR026C	850583
SET1	YHR119W	YHR119W	YHR119W	856519
AIM33	YML087C	YML087C	YML087C	854887
SOV1	YMR066W	YMR066W	YMR066W	855088
XDJ1	YLR090W	YLR090W	YLR090W	850779
YPR196W	YPR196W	YPR196W	YPR196W	856326
IES3	YLR052W	YLR052W	YLR052W	850741
MRPL44	YMR225C	YMR225C	YMR225C	855265
WTM1	YOR230W	YOR230W	YOR230W	854405
TPT1	YOL102C	YOL102C	YOL102C	854051
YBR062C	YBR062C	YBR062C	YBR062C	852354
SSE2	YBR169C	YBR169C	YBR169C	852467
FAB1	YFR019W	YFR019W	YFR019W	850574
RAD57	YDR004W	YDR004W	YDR004W	851567
YER076C	YER076C	YER076C	YER076C	856809
ERV15	YBR210W	YBR210W	YBR210W	852511
PGC1	YPL206C	YPL206C	YPL206C	855895
ASG7	YJL170C	YJL170C	YJL170C	853269
KRE1	YNL322C	YNL322C	YNL322C	855394
YBL100W-C	YBL100W-C	YBL100W-C	YBL100W-C	1466439
YSP1	YHR155W	YHR155W	YHR155W	856560
MVD1	YNR043W	YNR043W	YNR043W	855779
EMP70	YLR083C	YLR083C	YLR083C	850772
TOM20	YGR082W	YGR082W	YGR082W	852973
FMP52	YER004W	YER004W	YER004W	856721
CSL4	YNL232W	YNL232W	YNL232W	855489
HOR7	YMR251W-A	YMR251W-A	YMR251W-A	855293
SSB2	YNL209W	YNL209W	YNL209W	855512
KRS1	YDR037W	YDR037W	YDR037W	851607
SPO16	YHR153C	YHR153C	YHR153C	856558
RHO4	YKR055W	YKR055W	YKR055W	853929
TIF6	YPR016C	YPR016C	YPR016C	856126
COT1	YOR316C	YOR316C	YOR316C	854494
FRS1	YLR060W	YLR060W	YLR060W	850749
RPS3	YNL178W	YNL178W	YNL178W	855543
SKN7	YHR206W	YHR206W	YHR206W	856613
RPS6A	YPL090C	YPL090C	YPL090C	856015
RPS6A	YPL090C	YPL090C	YPL090C	852479
USB1	YLR132C	YLR132C	YLR132C	850823
SSN8	YNL025C	YNL025C	YNL025C	855706
KRE2	YDR483W	YDR483W	YDR483W	852094
YPR027C	YPR027C	YPR027C	YPR027C	856138
YPL067C	YPL067C	YPL067C	YPL067C	856038
NPP1	YCR026C	YCR026C	YCR026C	850391
PRR2	YDL214C	YDL214C	YDL214C	851312
YLR326W	YLR326W	YLR326W	YLR326W	851036
NAM7	YMR080C	YMR080C	YMR080C	855104
ALG3	YBL082C	YBL082C	YBL082C	852196
NUP145	YGL092W	YGL092W	YGL092W	852788
YGL159W	YGL159W	YGL159W	YGL159W	852717
CDC7	YDL017W	YDL017W	YDL017W	851545
RBA50	YDR527W	YDR527W	YDR527W	852139
PHO5	YBR093C	YBR093C	YBR093C	852390
YGL138C	YGL138C	YGL138C	YGL138C	852739
YDR391C	YDR391C	YDR391C	YDR391C	852000
YOR131C	YOR131C	YOR131C	YOR131C	854299
HXT3	YDR345C	YDR345C	YDR345C	851946
MNN2	YBR015C	YBR015C	YBR015C	852303
MET17	YLR303W	YLR303W	YLR303W	851010
ESL1	YIL151C	YIL151C	YIL151C	854655
PML1	YLR016C	YLR016C	YLR016C	850703
APC2	YLR127C	YLR127C	YLR127C	850818
MSN1	YOL116W	YOL116W	YOL116W	854033
VTH2	YJL222W	YJL222W	YJL222W	853233
KIP2	YPL155C	YPL155C	YPL155C	855948
UBP10	YNL186W	YNL186W	YNL186W	855535
LSB3	YFR024C-A	YFR024C-A	YFR024C-A	850580
RPC40	YPR110C	YPR110C	YPR110C	856226
HRT3	YLR097C	YLR097C	YLR097C	850786
YDR210C-C	YDR210C-C	YDR210C-C	YDR210C-C	851795
DFG5	YMR238W	YMR238W	YMR238W	855278
ELO2	YCR034W	YCR034W	YCR034W	850400
RDS1	YCR106W	YCR106W	YCR106W	850470
PUN1	YLR414C	YLR414C	YLR414C	851132
SPT3	YDR392W	YDR392W	YDR392W	852001
CKA1	YIL035C	YIL035C	YIL035C	854776
HEK2	YBL032W	YBL032W	YBL032W	852248
RSE1	YML049C	YML049C	YML049C	854956
SYF1	YDR416W	YDR416W	YDR416W	852025
KIN28	YDL108W	YDL108W	YDL108W	851450
PIM1	YBL022C	YBL022C	YBL022C	852259
CUS1	YMR240C	YMR240C	YMR240C	855281
YIL089W	YIL089W	YIL089W	YIL089W	854719
NHP6A	YPR052C	YPR052C	YPR052C	856165
AFT1	YGL071W	YGL071W	YGL071W	852809
YPR159C-A	YPR159C-A	YPR159C-A	YPR159C-A	1466523
BEM3	YPL115C	YPL115C	YPL115C	855988
KIP1	YBL063W	YBL063W	YBL063W	852216
ERB1	YMR049C	YMR049C	YMR049C	855068
YMR045C	YMR045C	YMR045C	YMR045C	855062
MET30	YIL046W	YIL046W	YIL046W	854765
GOT1	YMR292W	YMR292W	YMR292W	855337
PRP28	YDR243C	YDR243C	YDR243C	851830
APC11	YDL008W	YDL008W	YDL008W	851554
SPC98	YNL126W	YNL126W	YNL126W	855597
TIM23	YNR017W	YNR017W	YNR017W	855751
FIT3	YOR383C	YOR383C	YOR383C	854565
ENV9	YOR246C	YOR246C	YOR246C	854420
IOC2	YLR095C	YLR095C	YLR095C	850784
YNL050C	YNL050C	YNL050C	YNL050C	855677
TRS33	YOR115C	YOR115C	YOR115C	854282
YCR100C	YCR100C	YCR100C	YCR100C	850464
RPS7B	YNL096C	YNL096C	YNL096C	855628
RIX7	YLL034C	YLL034C	YLL034C	850625
DED81	YHR019C	YHR019C	YHR019C	856412
RPL10	YLR075W	YLR075W	YLR075W	850764
CDC13	YDL220C	YDL220C	YDL220C	851306
YKL033W-A	YKL033W-A	YKL033W-A	YKL033W-A	853833
NMA111	YNL123W	YNL123W	YNL123W	855600
BRO1	YPL084W	YPL084W	YPL084W	856021
YNL162W-A	YNL162W-A	YNL162W-A	YNL162W-A	855559
YMR122W-A	YMR122W-A	YMR122W-A	YMR122W-A	855152
TNA1	YGR260W	YGR260W	YGR260W	853175
RPL2A	YFR031C-A	YFR031C-A	YFR031C-A	854794
RPL2A	YFR031C-A	YFR031C-A	YFR031C-A	850590
RPL4B	YDR012W	YDR012W	YDR012W	851575
AZF1	YOR113W	YOR113W	YOR113W	854280
LDB16	YCL005W	YCL005W	YCL005W	850351
VPS36	YLR417W	YLR417W	YLR417W	851135
AIM21	YIR003W	YIR003W	YIR003W	854819
ECM19	YLR390W	YLR390W	YLR390W	851106
DAD3	YBR233W-A	YBR233W-A	YBR233W-A	852535
CDC16	YKL022C	YKL022C	YKL022C	853846
REC104	YHR157W	YHR157W	YHR157W	856562
SYN8	YAL014C	YAL014C	YAL014C	851219
THP1	YOL072W	YOL072W	YOL072W	854082
YAR1	YPL239W	YPL239W	YPL239W	855837
HIT1	YJR055W	YJR055W	YJR055W	853516
FZO1	YBR179C	YBR179C	YBR179C	852477
BUR2	YLR226W	YLR226W	YLR226W	850923
RMD8	YFR048W	YFR048W	YFR048W	850609
YBR230W-A	YBR230W-A	YBR230W-A	YBR230W-A	2777172
SER33	YIL074C	YIL074C	YIL074C	854736
IMO32	YGR031W	YGR031W	YGR031W	852919
LDB19	YOR322C	YOR322C	YOR322C	854500
COP1	YDL145C	YDL145C	YDL145C	851410
EXO1	YOR033C	YOR033C	YOR033C	854198
MSA2	YKR077W	YKR077W	YKR077W	853952
YNL284C-A	YNL284C-A	YNL284C-A	YNL284C-A	855434
SRP54	YPR088C	YPR088C	YPR088C	856203
YPR063C	YPR063C	YPR063C	YPR063C	856176
GPI14	YJR013W	YJR013W	YJR013W	853470
DCW1	YKL046C	YKL046C	YKL046C	853820
GLE2	YER107C	YER107C	YER107C	856844
URA6	YKL024C	YKL024C	YKL024C	853844
SMK1	YPR054W	YPR054W	YPR054W	856167
RCO1	YMR075W	YMR075W	YMR075W	855097
CLU1	YMR012W	YMR012W	YMR012W	855025
FBP1	YLR377C	YLR377C	YLR377C	851092
MIC12	YBR262C	YBR262C	YBR262C	852566
SLU7	YDR088C	YDR088C	YDR088C	851661
APC4	YDR118W	YDR118W	YDR118W	851696
ECM10	YEL030W	YEL030W	YEL030W	856682
LYS1	YIR034C	YIR034C	YIR034C	854852
LAC1	YKL008C	YKL008C	YKL008C	853861
TDA1	YMR291W	YMR291W	YMR291W	855336
RAD33	YML011C	YML011C	YML011C	854998
CAM1	YPL048W	YPL048W	YPL048W	856059
BNR1	YIL159W	YIL159W	YIL159W	854647
PRP43	YGL120C	YGL120C	YGL120C	852757
SPS22	YCL048W	YCL048W	YCL048W	850309
SEN34	YAR008W	YAR008W	YAR008W	851267
DMC1	YER179W	YER179W	YER179W	856926
CDC20	YGL116W	YGL116W	YGL116W	852762
ANB1	YJR047C	YJR047C	YJR047C	853506
COS9	YKL219W	YKL219W	YKL219W	853661
CDC5	YMR001C	YMR001C	YMR001C	855013
VID30	YGL227W	YGL227W	YGL227W	852624
RPL31B	YLR406C	YLR406C	YLR406C	851122
GMC1	YDR506C	YDR506C	YDR506C	852117
BFR2	YDR299W	YDR299W	YDR299W	851893
DSC3	YOR223W	YOR223W	YOR223W	854398
MAL31	YBR298C	YBR298C	YBR298C	852601
YLR001C	YLR001C	YLR001C	YLR001C	850687
EFB1	YAL003W	YAL003W	YAL003W	851260
PFS1	YHR185C	YHR185C	YHR185C	856591
DIG1	YPL049C	YPL049C	YPL049C	856058
GDT1	YBR187W	YBR187W	YBR187W	852485
YBL111C	YBL111C	YBL111C	YBL111C	856628
YBL111C	YBL111C	YBL111C	YBL111C	852161
RCN1	YKL159C	YKL159C	YKL159C	853698
LTO1	YNL260C	YNL260C	YNL260C	855461
PEX2	YJL210W	YJL210W	YJL210W	853219
ACH1	YBL015W	YBL015W	YBL015W	852266
ACS1	YAL054C	YAL054C	YAL054C	851245
ASI1	YMR119W	YMR119W	YMR119W	855147
RPN4	YDL020C	YDL020C	YDL020C	851542
HMO1	YDR174W	YDR174W	YDR174W	851754
PRP6	YBR055C	YBR055C	YBR055C	852344
RPL2B	YIL018W	YIL018W	YIL018W	854794
RPL2B	YIL018W	YIL018W	YIL018W	850590
SET4	YJL105W	YJL105W	YJL105W	853339
KSS1	YGR040W	YGR040W	YGR040W	852931
URA8	YJR103W	YJR103W	YJR103W	853567
ULS1	YOR191W	YOR191W	YOR191W	854363
YPT32	YGL210W	YGL210W	YGL210W	852662
CGI121	YML036W	YML036W	YML036W	854972
YFL051C	YFL051C	YFL051C	YFL051C	850493
NCE101	YJL205C	YJL205C	YJL205C	853225
GSP1	YLR293C	YLR293C	YLR293C	851000
RRM3	YHR031C	YHR031C	YHR031C	856426
ILM1	YJR118C	YJR118C	YJR118C	853582
YLR177W	YLR177W	YLR177W	YLR177W	850874
YBL005W-B	YBL005W-B	YBL005W-B	YBL005W-B	852280
SCW4	YGR279C	YGR279C	YGR279C	853196
BSD2	YBR290W	YBR290W	YBR290W	852593
RPS2	YGL123W	YGL123W	YGL123W	852754
PAP2	YOL115W	YOL115W	YOL115W	854034
MKK1	YOR231W	YOR231W	YOR231W	854406
ARG7	YMR062C	YMR062C	YMR062C	855084
TRE1	YPL176C	YPL176C	YPL176C	855927
SGM1	YJR134C	YJR134C	YJR134C	853598
FRE6	YLL051C	YLL051C	YLL051C	850675
SRN2	YLR119W	YLR119W	YLR119W	850810
EFM4	YIL064W	YIL064W	YIL064W	854746
TRM82	YDR165W	YDR165W	YDR165W	851743
MEP2	YNL142W	YNL142W	YNL142W	855580
FSH2	YMR222C	YMR222C	YMR222C	855262
DCD1	YHR144C	YHR144C	YHR144C	856548
RPL7B	YPL198W	YPL198W	YPL198W	855903
SKP2	YNL311C	YNL311C	YNL311C	855405
ARV1	YLR242C	YLR242C	YLR242C	850943
HMF1	YER057C	YER057C	YER057C	856785
USA1	YML029W	YML029W	YML029W	854979
YCR087C-A	YCR087C-A	YCR087C-A	YCR087C-A	850449
VRP1	YLR337C	YLR337C	YLR337C	851051
POP5	YAL033W	YAL033W	YAL033W	851200
FRE4	YNR060W	YNR060W	YNR060W	855797
RPS25B	YLR333C	YLR333C	YLR333C	851045
MMS2	YGL087C	YGL087C	YGL087C	852793
YML037C	YML037C	YML037C	YML037C	854971
DUN1	YDL101C	YDL101C	YDL101C	851457
REF2	YDR195W	YDR195W	YDR195W	851776
MRPL35	YDR322W	YDR322W	YDR322W	851921
POL3	YDL102W	YDL102W	YDL102W	851456
RNH70	YGR276C	YGR276C	YGR276C	853193
TPS1	YBR126C	YBR126C	YBR126C	852423
ARP4	YJL081C	YJL081C	YJL081C	853364
YLR363W-A	YLR363W-A	YLR363W-A	YLR363W-A	851078
MRPL25	YGR076C	YGR076C	YGR076C	852967
MAK31	YCR020C-A	YCR020C-A	YCR020C-A	850383
BPL1	YDL141W	YDL141W	YDL141W	851414
SPT5	YML010W	YML010W	YML010W	854999
STP1	YDR463W	YDR463W	YDR463W	852074
YHR054C	YHR054C	YHR054C	YHR054C	856451
YPL168W	YPL168W	YPL168W	YPL168W	855935
SKP1	YDR328C	YDR328C	YDR328C	851928
YGR021W	YGR021W	YGR021W	YGR021W	852904
SUI3	YPL237W	YPL237W	YPL237W	855838
TRM2	YKR056W	YKR056W	YKR056W	853930
MRE11	YMR224C	YMR224C	YMR224C	855264
COG4	YPR105C	YPR105C	YPR105C	856220
SEN54	YPL083C	YPL083C	YPL083C	856022
CMC2	YBL059C-A	YBL059C-A	YBL059C-A	852220
HOT1	YMR172W	YMR172W	YMR172W	855208
RPS27B	YHR021C	YHR021C	YHR021C	856415
ARG8	YOL140W	YOL140W	YOL140W	854025
RMD9	YGL107C	YGL107C	YGL107C	852771
UTP8	YGR128C	YGR128C	YGR128C	853029
ATP23	YNR020C	YNR020C	YNR020C	855754
NOC2	YOR206W	YOR206W	YOR206W	854381
DSS4	YPR017C	YPR017C	YPR017C	856128
CDC53	YDL132W	YDL132W	YDL132W	851424
YER137C-A	YER137C-A	YER137C-A	YER137C-A	856880
YER137C-A	YER137C-A	YER137C-A	YER137C-A	855816
YER137C-A	YER137C-A	YER137C-A	YER137C-A	851970
YER137C-A	YER137C-A	YER137C-A	YER137C-A	850854
ZRG17	YNR039C	YNR039C	YNR039C	855775
FLO9	YAL063C	YAL063C	YAL063C	851236
YFR016C	YFR016C	YFR016C	YFR016C	850570
YGL193C	YGL193C	YGL193C	YGL193C	852682
ADY2	YCR010C	YCR010C	YCR010C	850368
GCN2	YDR283C	YDR283C	YDR283C	851877
MSC6	YOR354C	YOR354C	YOR354C	854536
STB1	YNL309W	YNL309W	YNL309W	855407
RPS16A	YMR143W	YMR143W	YMR143W	855174
RPS16A	YMR143W	YMR143W	YMR143W	851476
QCR9	YGR183C	YGR183C	YGR183C	853095
OKP1	YGR179C	YGR179C	YGR179C	853090
ERG1	YGR175C	YGR175C	YGR175C	853086
PAU7	YAR020C	YAR020C	YAR020C	851275
SIS2	YKR072C	YKR072C	YKR072C	853946
IST1	YNL265C	YNL265C	YNL265C	855456
TRP3	YKL211C	YKL211C	YKL211C	853669
GYL1	YMR192W	YMR192W	YMR192W	855230
MCM5	YLR274W	YLR274W	YLR274W	850980
DST1	YGL043W	YGL043W	YGL043W	852839
SKI3	YPR189W	YPR189W	YPR189W	856319
QRI1	YDL103C	YDL103C	YDL103C	851455
SLZ1	YNL196C	YNL196C	YNL196C	855525
LAG1	YHL003C	YHL003C	YHL003C	856386
RPL1B	YGL135W	YGL135W	YGL135W	855881
RPL1B	YGL135W	YGL135W	YGL135W	852742
FBP26	YJL155C	YJL155C	YJL155C	853286
YHR212W-A	YHR212W-A	YHR212W-A	YHR212W-A	1466531
GAS4	YOL132W	YOL132W	YOL132W	853988
YGL082W	YGL082W	YGL082W	YGL082W	852798
YNR048W	YNR048W	YNR048W	YNR048W	855784
PPH21	YDL134C	YDL134C	YDL134C	851421
SAM35	YHR083W	YHR083W	YHR083W	856483
POM33	YLL023C	YLL023C	YLL023C	850637
ADE3	YGR204W	YGR204W	YGR204W	853118
SAD1	YFR005C	YFR005C	YFR005C	850555
YBP1	YBR216C	YBR216C	YBR216C	852517
TIM9	YEL020W-A	YEL020W-A	YEL020W-A	856693
UTR4	YEL038W	YEL038W	YEL038W	856673
RRP43	YCR035C	YCR035C	YCR035C	850401
SDO1	YLR022C	YLR022C	YLR022C	850709
PEX12	YMR026C	YMR026C	YMR026C	855041
ILV3	YJR016C	YJR016C	YJR016C	853473
NGG1	YDR176W	YDR176W	YDR176W	851756
RPN14	YGL004C	YGL004C	YGL004C	852880
YDR222W	YDR222W	YDR222W	YDR222W	851808
ORC4	YPR162C	YPR162C	YPR162C	856291
YEL076C-A	YEL076C-A	YEL076C-A	YEL076C-A	856632
YEL076C-A	YEL076C-A	YEL076C-A	YEL076C-A	851185
RPL12A	YEL054C	YEL054C	YEL054C	856656
RPL12A	YEL054C	YEL054C	YEL054C	852026
DAS2	YDR020C	YDR020C	YDR020C	851583
MCD4	YKL165C	YKL165C	YKL165C	853690
SCD6	YPR129W	YPR129W	YPR129W	856247
UBX3	YDL091C	YDL091C	YDL091C	851467
VPS35	YJL154C	YJL154C	YJL154C	853287
PIR1	YKL164C	YKL164C	YKL164C	853692
TPS2	YDR074W	YDR074W	YDR074W	851646
THI2	YBR240C	YBR240C	YBR240C	852542
YHR086W-A	YHR086W-A	YHR086W-A	YHR086W-A	1466529
PAM1	YDR251W	YDR251W	YDR251W	851838
NGL1	YOL042W	YOL042W	YOL042W	854115
UTP9	YHR196W	YHR196W	YHR196W	856603
RSM28	YDR494W	YDR494W	YDR494W	852105
GPI10	YGL142C	YGL142C	YGL142C	852735
YKL151C	YKL151C	YKL151C	YKL151C	853706
YLL067C	YLL067C	YLL067C	YLL067C	850659
USV1	YPL230W	YPL230W	YPL230W	855871
ELG1	YOR144C	YOR144C	YOR144C	854315
DBP5	YOR046C	YOR046C	YOR046C	854211
MHT1	YLL062C	YLL062C	YLL062C	850664
PTC3	YBL056W	YBL056W	YBL056W	852224
PTC2	YER089C	YER089C	YER089C	856823
AIR2	YDL175C	YDL175C	YDL175C	851379
KRE5	YOR336W	YOR336W	YOR336W	854514
YML131W	YML131W	YML131W	YML131W	854908
THO2	YNL139C	YNL139C	YNL139C	855583
LNP1	YHR192W	YHR192W	YHR192W	856599
EMW1	YNL313C	YNL313C	YNL313C	855403
YCR051W	YCR051W	YCR051W	YCR051W	850418
YGR067C	YGR067C	YGR067C	YGR067C	852958
RIM4	YHL024W	YHL024W	YHL024W	856361
ATG36	YJL185C	YJL185C	YJL185C	853254
TDA2	YER071C	YER071C	YER071C	856802
RPL3	YOR063W	YOR063W	YOR063W	854229
YDR524C-B	YDR524C-B	YDR524C-B	YDR524C-B	1466438
GPI2	YPL076W	YPL076W	YPL076W	856029
MPH1	YIR002C	YIR002C	YIR002C	854818
JNM1	YMR294W	YMR294W	YMR294W	855339
MEI4	YER044C-A	YER044C-A	YER044C-A	856768
VID28	YIL017C	YIL017C	YIL017C	854795
COQ5	YML110C	YML110C	YML110C	854930
ROX1	YPR065W	YPR065W	YPR065W	856178
MEC3	YLR288C	YLR288C	YLR288C	850995
YHR213W-B	YHR213W-B	YHR213W-B	YHR213W-B	1466533
TOK1	YJL093C	YJL093C	YJL093C	853352
BSC5	YNR069C	YNR069C	YNR069C	855806
APS1	YLR170C	YLR170C	YLR170C	850868
PWP2	YCR057C	YCR057C	YCR057C	850422
YJL160C	YJL160C	YJL160C	YJL160C	853280
YBR287W	YBR287W	YBR287W	YBR287W	852590
AI1	Q0050	Q0050	Q0050	854593
SPC110	YDR356W	YDR356W	YDR356W	851957
YER077C	YER077C	YER077C	YER077C	856810
SLM3	YDL033C	YDL033C	YDL033C	851529
ACF4	YJR083C	YJR083C	YJR083C	853545
HRQ1	YDR291W	YDR291W	YDR291W	851885
PEX21	YGR239C	YGR239C	YGR239C	853154
YPT31	YER031C	YER031C	YER031C	856753
YFR057W	YFR057W	YFR057W	YFR057W	850618
TSR3	YOR006C	YOR006C	YOR006C	854167
YPR204W	YPR204W	YPR204W	YPR204W	856334
WSC2	YNL283C	YNL283C	YNL283C	855438
YGR153W	YGR153W	YGR153W	YGR153W	853057
OPI10	YOL032W	YOL032W	YOL032W	854125
YLR194C	YLR194C	YLR194C	YLR194C	850891
YPR158C-C	YPR158C-C	YPR158C-C	YPR158C-C	856285
CCA1	YER168C	YER168C	YER168C	856915
TFB5	YDR079C-A	YDR079C-A	YDR079C-A	851652
RPL29	YFR032C-A	YFR032C-A	YFR032C-A	850592
SNA3	YJL151C	YJL151C	YJL151C	853290
VMA4	YOR332W	YOR332W	YOR332W	854509
YMR181C	YMR181C	YMR181C	YMR181C	855219
RCL1	YOL010W	YOL010W	YOL010W	854152
SIR2	YDL042C	YDL042C	YDL042C	851520
NTR2	YKR022C	YKR022C	YKR022C	853892
ALF1	YNL148C	YNL148C	YNL148C	855574
ADH6	YMR318C	YMR318C	YMR318C	855368
DBP3	YGL078C	YGL078C	YGL078C	852802
MAG1	YER142C	YER142C	YER142C	856885
FIS1	YIL065C	YIL065C	YIL065C	854745
AIM29	YKR074W	YKR074W	YKR074W	853949
OCA1	YNL099C	YNL099C	YNL099C	855624
MNN4	YKL201C	YKL201C	YKL201C	853634
MDM36	YPR083W	YPR083W	YPR083W	856198
RIB1	YBL033C	YBL033C	YBL033C	852247
YDL159W-A	YDL159W-A	YDL159W-A	YDL159W-A	851395
PRD1	YCL057W	YCL057W	YCL057W	850301
