GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
NOT11	FBgn0034963	FBtr0072189	FBpp0072098
TANGO8	FBgn0040737	FBtr0086763	FBpp0085942
SLMAP	FBgn0040011	FBtr0111252	FBpp0110594
SLMAP	FBgn0040011	FBtr0302387	FBpp0291582
EDL	FBgn0023214	FBtr0086652	FBpp0085834
SCRO	FBgn0028993	FBtr0113751	FBpp0112474
SCRO	FBgn0028993	FBtr0113752	FBpp0112475
SCRO	FBgn0028993	FBtr0339923	FBpp0308955
SCRO	FBgn0028993	FBtr0113750	FBpp0112473
CG43340	FBgn0263077	FBtr0331951	FBpp0304284
CG43340	FBgn0263077	FBtr0306933	FBpp0297786
CG43340	FBgn0263077	FBtr0306938	FBpp0297791
CG43340	FBgn0263077	FBtr0306943	FBpp0297796
CG43340	FBgn0263077	FBtr0306931	FBpp0297784
CG43340	FBgn0263077	FBtr0306942	FBpp0297795
CG43340	FBgn0263077	FBtr0306939	FBpp0297792
CG43340	FBgn0263077	FBtr0306935	FBpp0297788
CG43340	FBgn0263077	FBtr0306937	FBpp0297790
CG43340	FBgn0263077	FBtr0306934	FBpp0297787
CG43340	FBgn0263077	FBtr0306940	FBpp0297793
CG43340	FBgn0263077	FBtr0306941	FBpp0297794
CG43340	FBgn0263077	FBtr0306936	FBpp0297789
CG43340	FBgn0263077	FBtr0331952	FBpp0304285
CG43340	FBgn0263077	FBtr0306932	FBpp0297785
CDC27	FBgn0012058	FBtr0076890	FBpp0076600
CDC27	FBgn0012058	FBtr0333369	FBpp0305561
PCM	FBgn0020261	FBtr0302082	FBpp0291292
PCM	FBgn0020261	FBtr0074784	FBpp0074553
CG9804	FBgn0037251	FBtr0078943	FBpp0078583
CG9804	FBgn0037251	FBtr0346735	FBpp0312343
RRP45	FBgn0030789	FBtr0074355	FBpp0074129
RRP45	FBgn0030789	FBtr0344090	FBpp0310515
CG43189	FBgn0262818	FBtr0306050	FBpp0297192
CG44014	FBgn0264776	FBtr0334152	FBpp0306269
ATG2	FBgn0044452	FBtr0072970	FBpp0072840
ATG2	FBgn0044452	FBtr0333441	FBpp0305632
SET	FBgn0014879	FBtr0083062	FBpp0082521
CG42335	FBgn0259237	FBtr0344211	FBpp0310619
QTC	FBgn0028572	FBtr0332212	FBpp0304519
QTC	FBgn0028572	FBtr0100260	FBpp0099649
QTC	FBgn0028572	FBtr0339792	FBpp0308839
QTC	FBgn0028572	FBtr0332214	FBpp0304521
QTC	FBgn0028572	FBtr0339791	FBpp0308838
QTC	FBgn0028572	FBtr0079012	FBpp0078651
QTC	FBgn0028572	FBtr0100263	FBpp0099650
QTC	FBgn0028572	FBtr0100259	FBpp0099647
QTC	FBgn0028572	FBtr0332215	FBpp0304522
QTC	FBgn0028572	FBtr0332213	FBpp0304520
QTC	FBgn0028572	FBtr0302569	FBpp0291725
QTC	FBgn0028572	FBtr0079013	FBpp0078652
RPL11	FBgn0013325	FBtr0340533	FBpp0309436
RPL11	FBgn0013325	FBtr0086533	FBpp0085717
PDCD-5	FBgn0036580	FBtr0075483	FBpp0075238
CG11030	FBgn0031736	FBtr0332554	FBpp0304812
CG11030	FBgn0031736	FBtr0079135	FBpp0078766
CG32238	FBgn0052238	FBtr0073344	FBpp0073200
CG5059	FBgn0037007	FBtr0078219	FBpp0077877
CG5059	FBgn0037007	FBtr0331567	FBpp0303957
CG5059	FBgn0037007	FBtr0078216	FBpp0077874
CG5059	FBgn0037007	FBtr0078217	FBpp0077875
CG5059	FBgn0037007	FBtr0078218	FBpp0077876
CG17341	FBgn0028906	FBtr0305557	FBpp0294008
CG42811	FBgn0261993	FBtr0303823	FBpp0292830
CG10565	FBgn0037051	FBtr0078323	FBpp0077979
CG10565	FBgn0037051	FBtr0305502	FBpp0293954
CG8516	FBgn0037757	FBtr0082141	FBpp0081619
CG42394	FBgn0259740	FBtr0302201	FBpp0291411
CG42394	FBgn0259740	FBtr0300045	FBpp0289322
CG42394	FBgn0259740	FBtr0344026	FBpp0310476
CG42394	FBgn0259740	FBtr0304667	FBpp0293209
CG9386	FBgn0037708	FBtr0082115	FBpp0081593
CG5966	FBgn0029831	FBtr0343294	FBpp0309959
CG5966	FBgn0029831	FBtr0070866	FBpp0070831
CG8219	FBgn0035693	FBtr0077003	FBpp0076711
CG4950	FBgn0036587	FBtr0290260	FBpp0288699
CG4950	FBgn0036587	FBtr0333562	FBpp0305739
CG1910	FBgn0022349	FBtr0085840	FBpp0085199
CG1910	FBgn0022349	FBtr0085839	FBpp0085198
CG1910	FBgn0022349	FBtr0085841	FBpp0085200
UNC-4	FBgn0024184	FBtr0340628	FBpp0309492
UNC-4	FBgn0024184	FBtr0340626	FBpp0309490
UNC-4	FBgn0024184	FBtr0340627	FBpp0309491
STE:CG33238	FBgn0053238	FBtr0300087	FBpp0289364
CG12344	FBgn0033558	FBtr0088246	FBpp0087341
CG12344	FBgn0033558	FBtr0339476	FBpp0308559
CG12344	FBgn0033558	FBtr0339478	FBpp0308561
CG12344	FBgn0033558	FBtr0339477	FBpp0308560
TWDLN	FBgn0039441	FBtr0085031	FBpp0084403
CG13177	FBgn0040759	FBtr0345490	FBpp0311601
CG13177	FBgn0040759	FBtr0112772	FBpp0111684
PBP45	FBgn0038371	FBtr0083190	FBpp0082644
CG1468	FBgn0030157	FBtr0071388	FBpp0071323
CG43249	FBgn0262894	FBtr0306310	FBpp0297413
NUP98-96	FBgn0039120	FBtr0084460	FBpp0083851
NUP98-96	FBgn0039120	FBtr0304567	FBpp0293109
NUP98-96	FBgn0039120	FBtr0334894	FBpp0306915
BYN	FBgn0011723	FBtr0332070	FBpp0304380
BYN	FBgn0011723	FBtr0332071	FBpp0304381
MEI-217	FBgn0028581	FBtr0303848	FBpp0292856
DP	FBgn0053196	FBtr0305145	FBpp0293675
DP	FBgn0053196	FBtr0332352	FBpp0304629
DP	FBgn0053196	FBtr0332346	FBpp0304623
DP	FBgn0053196	FBtr0332345	FBpp0304622
DP	FBgn0053196	FBtr0332344	FBpp0304621
DP	FBgn0053196	FBtr0332343	FBpp0304620
DP	FBgn0053196	FBtr0332349	FBpp0304626
DP	FBgn0053196	FBtr0332355	FBpp0304632
DP	FBgn0053196	FBtr0332354	FBpp0304631
DP	FBgn0053196	FBtr0332348	FBpp0304625
DP	FBgn0053196	FBtr0305142	FBpp0293672
DP	FBgn0053196	FBtr0332353	FBpp0304630
DP	FBgn0053196	FBtr0332347	FBpp0304624
DP	FBgn0053196	FBtr0332351	FBpp0304628
DP	FBgn0053196	FBtr0332350	FBpp0304627
DP	FBgn0053196	FBtr0305141	FBpp0293671
CG6938	FBgn0036235	FBtr0330171	FBpp0303204
CG6938	FBgn0036235	FBtr0290131	FBpp0288570
ELP1	FBgn0037926	FBtr0335448	FBpp0307426
ELP1	FBgn0037926	FBtr0082420	FBpp0081896
ELP1	FBgn0037926	FBtr0335447	FBpp0307425
TSP96F	FBgn0027865	FBtr0330163	FBpp0303196
TSP96F	FBgn0027865	FBtr0084912	FBpp0084286
TSP96F	FBgn0027865	FBtr0330164	FBpp0303197
THOC7	FBgn0035110	FBtr0072527	FBpp0072426
THOC7	FBgn0035110	FBtr0072526	FBpp0072425
E(SPL)M3-HLH	FBgn0002609	FBtr0084958	FBpp0084332
CG33627	FBgn0053627	FBtr0091604	FBpp0090977
WRAPPER	FBgn0025878	FBtr0071821	FBpp0071732
UGT86DE	FBgn0040255	FBtr0082376	FBpp0081852
L(2)35BD	FBgn0001974	FBtr0080696	FBpp0080257
RPK	FBgn0022981	FBtr0305313	FBpp0293856
RPK	FBgn0022981	FBtr0078859	FBpp0078499
RPI1	FBgn0019938	FBtr0087511	FBpp0086640
SPN77BC	FBgn0036970	FBtr0078172	FBpp0077830
SPN77BC	FBgn0036970	FBtr0331816	FBpp0304200
CG10912	FBgn0034296	FBtr0086807	FBpp0085986
HPPY	FBgn0263395	FBtr0340454	FBpp0309396
HPPY	FBgn0263395	FBtr0086504	FBpp0085692
HPPY	FBgn0263395	FBtr0340456	FBpp0309398
HPPY	FBgn0263395	FBtr0086503	FBpp0085691
HPPY	FBgn0263395	FBtr0340455	FBpp0309397
LECTIN-22C	FBgn0259230	FBtr0299675	FBpp0288953
CG15642	FBgn0030642	FBtr0346184	FBpp0312003
CG15642	FBgn0030642	FBtr0074076	FBpp0073892
PHDP	FBgn0025334	FBtr0072224	FBpp0072133
IR84A	FBgn0037501	FBtr0336955	FBpp0307898
CG4398	FBgn0034126	FBtr0087157	FBpp0086301
CG8372	FBgn0032000	FBtr0079634	FBpp0079250
CG8372	FBgn0032000	FBtr0079633	FBpp0079249
CG32985	FBgn0052985	FBtr0079757	FBpp0079358
KEL	FBgn0001301	FBtr0081042	FBpp0080595
KEL	FBgn0001301	FBtr0081043	FBpp0080596
CG3982	FBgn0035988	FBtr0076485	FBpp0076213
CG6800	FBgn0038902	FBtr0084132	FBpp0083530
EX	FBgn0004583	FBtr0078059	FBpp0077719
EX	FBgn0004583	FBtr0329832	FBpp0302878
HPH	FBgn0264785	FBtr0334274	FBpp0306389
HPH	FBgn0264785	FBtr0334276	FBpp0306391
HPH	FBgn0264785	FBtr0344333	FBpp0310716
HPH	FBgn0264785	FBtr0334275	FBpp0306390
CG14684	FBgn0037824	FBtr0082268	FBpp0081745
CG32650	FBgn0052650	FBtr0073698	FBpp0073531
CG6959	FBgn0037956	FBtr0082517	FBpp0081991
CG6959	FBgn0037956	FBtr0299594	FBpp0288869
CG15336	FBgn0030009	FBtr0331613	FBpp0304003
CG11318	FBgn0039818	FBtr0085739	FBpp0085101
CG18672	FBgn0040628	FBtr0344065	FBpp0310482
CG18672	FBgn0040628	FBtr0344064	FBpp0310481
CG18672	FBgn0040628	FBtr0305335	FBpp0293878
CAD96CA	FBgn0022800	FBtr0084874	FBpp0084248
CYP1	FBgn0004432	FBtr0074238	FBpp0074017
CG10516	FBgn0036549	FBtr0075512	FBpp0075267
CG15353	FBgn0040718	FBtr0077863	FBpp0077532
GLCAT-I	FBgn0066114	FBtr0070644	FBpp0070612
L(2)K09913	FBgn0021979	FBtr0071961	FBpp0071872
L(2)K09913	FBgn0021979	FBtr0343188	FBpp0309880
L(2)K09913	FBgn0021979	FBtr0343189	FBpp0309881
L(2)K09913	FBgn0021979	FBtr0343192	FBpp0309884
L(2)K09913	FBgn0021979	FBtr0343191	FBpp0309883
L(2)K09913	FBgn0021979	FBtr0343190	FBpp0309882
L(2)K09913	FBgn0021979	FBtr0071958	FBpp0071869
L(2)K09913	FBgn0021979	FBtr0071959	FBpp0071870
L(2)K09913	FBgn0021979	FBtr0071960	FBpp0071871
SOTI	FBgn0038225	FBtr0082940	FBpp0082399
CG32225	FBgn0052225	FBtr0074845	FBpp0074614
CG6836	FBgn0036834	FBtr0075023	FBpp0074790
CYP6W1	FBgn0033065	FBtr0085987	FBpp0085332
CYP6W1	FBgn0033065	FBtr0345485	FBpp0311596
CG9989	FBgn0039593	FBtr0085307	FBpp0084676
CG33641	FBgn0053641	FBtr0091618	FBpp0090984
SR-CIII	FBgn0020376	FBtr0077466	FBpp0077155
CG3726	FBgn0029824	FBtr0070858	FBpp0070823
CG3726	FBgn0029824	FBtr0343051	FBpp0309797
CG43090	FBgn0262536	FBtr0304876	FBpp0293416
CG31345	FBgn0051345	FBtr0082689	FBpp0082157
PRE-MOD(MDG4)-V	FBgn0261844	FBtr0303409	FBpp0292470
DPP	FBgn0000490	FBtr0077771	FBpp0077451
DPP	FBgn0000490	FBtr0077775	FBpp0077455
DPP	FBgn0000490	FBtr0077772	FBpp0077452
DPP	FBgn0000490	FBtr0077773	FBpp0077453
CG9497	FBgn0031800	FBtr0331225	FBpp0303667
CG9497	FBgn0031800	FBtr0079283	FBpp0078913
CG34177	FBgn0085206	FBtr0112368	FBpp0111283
UPF1	FBgn0030354	FBtr0342744	FBpp0309612
UPF1	FBgn0030354	FBtr0073596	FBpp0073433
CLC	FBgn0024814	FBtr0300813	FBpp0290037
CLC	FBgn0024814	FBtr0332771	FBpp0305007
CLC	FBgn0024814	FBtr0301126	FBpp0290348
CLC	FBgn0024814	FBtr0074830	FBpp0074599
