GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene ID
F07F6.1	WBGene00017215	F07F6.1	F07F6.1	173928
F07F6.2	WBGene00017216	F07F6.2	F07F6.2	184147
F07F6.4	WBGene00017217	F07F6.4	F07F6.4	173927
DCT-5	WBGene00017218	F07F6.5	F07F6.5	184148
F07F6.7	WBGene00017219	F07F6.7	F07F6.7	260090
F07F6.8	WBGene00017220	F07F6.8	F07F6.8	173926
DGN-3	WBGene00017221	F07G6.1	F07G6.1	184149
F07G6.2	WBGene00017222	F07G6.2	F07G6.2	184150
F07G6.3	WBGene00017223	F07G6.3	F07G6.3	184151
F07G6.5	WBGene00017224	F07G6.5	F07G6.5	184152
FBXA-52	WBGene00017225	F07G6.6	F07G6.6	184153
FBXA-53	WBGene00017226	F07G6.7	F07G6.7	184154
F07G6.8	WBGene00017227	F07G6.8	F07G6.8	184155
F07G11.1	WBGene00017228	F07G11.1	F07G11.1	184156
F07G11.2	WBGene00017229	F07G11.2	F07G11.2	184157
F07G11.3	WBGene00017230	F07G11.3	F07G11.3	184158
F07G11.4	WBGene00017231	F07G11.4	F07G11.4	184159
LMD-4	WBGene00017233	F07G11.9	F07G11.9	179121
F08B4.4	WBGene00017236	F08B4.4	F08B4.4	184172
POLE-2	WBGene00017237	F08B4.5	F08B4.5	177673
F08B4.7	WBGene00017238	F08B4.7	F08B4.7	177674
F08B6.1	WBGene00017239	F08B6.1	F08B6.1	184173
CALU-2	WBGene00017240	F08B6.3	F08B6.3	184174
PCYT-1	WBGene00017241	F08C6.2a	F08C6.2a	181021
PCYT-1	WBGene00017241	F08C6.2b	F08C6.2b	181021
F08C6.5	WBGene00017243	F08C6.5	F08C6.5	184175
APY-1	WBGene00017244	F08C6.6	F08C6.6	181019
SRPA-72	WBGene00017245	F08D12.1	F08D12.1	173625
F08D12.2	WBGene00017246	F08D12.2	F08D12.2	184176
F08D12.3	WBGene00017247	F08D12.3	F08D12.3	3565148
F08D12.4	WBGene00017248	F08D12.4a	F08D12.4a	173624
FBXB-108	WBGene00017249	F08D12.6	F08D12.6	184177
F08D12.7	WBGene00017250	F08D12.7	F08D12.7	173621
FBXB-105	WBGene00017251	F08D12.8	F08D12.8	184178
SDZ-10	WBGene00017252	F08D12.9	F08D12.9	184179
SDZ-9	WBGene00017253	F08D12.10	F08D12.10	173622
FBXB-111	WBGene00017254	F08D12.11	F08D12.11	173623
F08D12.12	WBGene00017255	F08D12.12	F08D12.12	184180
F08F1.3	WBGene00017257	F08F1.3	F08F1.3	184189
F08F1.4	WBGene00017258	F08F1.4a	F08F1.4a	181095
F08F1.4	WBGene00017258	F08F1.4b	F08F1.4b	181095
F08F1.9	WBGene00017259	F08F1.9	F08F1.9	184192
F08F3.1	WBGene00017260	F08F3.1	F08F3.1	184196
ACL-6	WBGene00017261	F08F3.2a	F08F3.2a	178928
ACL-6	WBGene00017261	F08F3.2b	F08F3.2b	178928
F08F3.4	WBGene00017262	F08F3.4	F08F3.4	178924
F08F3.6	WBGene00017263	F08F3.6	F08F3.6	178925
F08F3.8	WBGene00017264	F08F3.8	F08F3.8	184197
SNPC-1.3	WBGene00017265	F08F3.9a	F08F3.9a	178929
SNPC-1.3	WBGene00017265	F08F3.9b	F08F3.9b	178929
F08F3.10	WBGene00017266	F08F3.10	F08F3.10	353440
NUMR-2	WBGene00017267	F08F8.1	F08F8.1	176049
HMGR-1	WBGene00017268	F08F8.2	F08F8.2	176047
F08F8.4	WBGene00017269	F08F8.4	F08F8.4	176046
NUMR-1	WBGene00017270	F08F8.5	F08F8.5	176048
F08F8.6	WBGene00017271	F08F8.6	F08F8.6	184198
F08F8.7	WBGene00017272	F08F8.7.1	F08F8.7.1	176043
F08F8.7	WBGene00017272	F08F8.7.2	F08F8.7.2	176043
GOS-28	WBGene00017273	F08F8.8	F08F8.8	176044
F08F8.9	WBGene00017274	F08F8.9a.1	F08F8.9a.1	176045
F08F8.9	WBGene00017274	F08F8.9a.2	F08F8.9a.2	176045
F08F8.9	WBGene00017274	F08F8.9b.1	F08F8.9b.1	176045
F08F8.9	WBGene00017274	F08F8.9b.2	F08F8.9b.2	176045
F08F8.9	WBGene00017274	F08F8.9c.1	F08F8.9c.1	176045
F08F8.9	WBGene00017274	F08F8.9c.2	F08F8.9c.2	176045
F08F8.10	WBGene00017275	F08F8.10a	F08F8.10a	184199
F08F8.10	WBGene00017275	F08F8.10b	F08F8.10b	184199
F08F8.10	WBGene00017275	F08F8.10c		184199
F09C11.1	WBGene00017276	F09C11.1	F09C11.1	184237
F09C12.2	WBGene00017277	F09C12.2	F09C12.2	353395
F09C12.6	WBGene00017278	F09C12.6	F09C12.6	184238
F09C12.8	WBGene00017279	F09C12.8	F09C12.8	173881
USP-39	WBGene00017280	F09D1.1	F09D1.1	173606
F09D12.2	WBGene00017281	F09D12.2	F09D12.2	184240
ALGN-2	WBGene00017282	F09E5.2	F09E5.2	173912
F09E5.3	WBGene00017283	F09E5.3	F09E5.3	173911
SEC-6	WBGene00017284	F09E5.5.1	F09E5.5.1	173910
SEC-6	WBGene00017284	F09E5.5.2	F09E5.5.2	173910
F09E5.7	WBGene00017285	F09E5.7.1	F09E5.7.1	173907
F09E5.7	WBGene00017285	F09E5.7.2	F09E5.7.2	173907
F09E5.8	WBGene00017286	F09E5.8	F09E5.8	173906
F09E5.9	WBGene00017287	F09E5.9	F09E5.9	184241
F09E5.10	WBGene00017288	F09E5.10	F09E5.10	173905
F09E5.11	WBGene00017289	F09E5.11	F09E5.11	184242
F09E5.12	WBGene00017290	F09E5.12	F09E5.12	184243
F09E5.14	WBGene00017291	F09E5.14	F09E5.14	259435
F09E5.16	WBGene00017292	F09E5.16	F09E5.16	173909
BMY-1	WBGene00017293	F09E5.17	F09E5.17	173908
F09E10.1	WBGene00017294	F09E10.1	F09E10.1	180489
F09E10.5	WBGene00017295	F09E10.5	F09E10.5	184248
F09E10.6	WBGene00017296	F09E10.6	F09E10.6	180487
F09E10.7	WBGene00017297	F09E10.7a	F09E10.7a	180488
F09E10.7	WBGene00017297	F09E10.7b		180488
F09E10.7	WBGene00017297	F09E10.7c	F09E10.7c	180488
TOCA-1	WBGene00017298	F09E10.8a	F09E10.8a	180492
TOCA-1	WBGene00017298	F09E10.8b	F09E10.8b	180492
MOLO-1	WBGene00017299	F09F7.1	F09F7.1	184259
RPC-2	WBGene00017300	F09F7.3.1	F09F7.3.1	175767
RPC-2	WBGene00017300	F09F7.3.2	F09F7.3.2	175767
F09F7.4	WBGene00017301	F09F7.4a.1	F09F7.4a.1	175766
F09F7.4	WBGene00017301	F09F7.4a.2	F09F7.4a.2	175766
F09F7.4	WBGene00017301	F09F7.4b.1	F09F7.4b.1	175766
F09F7.4	WBGene00017301	F09F7.4b.2	F09F7.4b.2	175766
F09F7.4	WBGene00017301	F09F7.4b.3	F09F7.4b.3	175766
F09F7.5	WBGene00017302	F09F7.5a.1	F09F7.5a.1	175764
F09F7.5	WBGene00017302	F09F7.5a.2	F09F7.5a.2	175764
F09F7.5	WBGene00017302	F09F7.5b	F09F7.5b	175764
F09F7.5	WBGene00017302	F09F7.5c.1	F09F7.5c.1	175764
F09F7.5	WBGene00017302	F09F7.5c.2	F09F7.5c.2	175764
F09F7.6	WBGene00017303	F09F7.6	F09F7.6	184260
F09F7.7	WBGene00017304	F09F7.7a	F09F7.7a	175765
F09F7.7	WBGene00017304	F09F7.7b	F09F7.7b	175765
NSPB-12	WBGene00017305	F09F7.8	F09F7.8	184261
F09F9.1	WBGene00017306	F09F9.1	F09F9.1	184262
F09F9.2	WBGene00017307	F09F9.2	F09F9.2	184263
F09F9.3	WBGene00017308	F09F9.3	F09F9.3	184264
F09F9.4	WBGene00017309	F09F9.4	F09F9.4	180688
F09G2.1	WBGene00017310	F09G2.1	F09G2.1	179108
F09G2.2	WBGene00017311	F09G2.2	F09G2.2	179107
PITR-5	WBGene00017312	F09G2.3	F09G2.3	179104
CPSF-2	WBGene00017313	F09G2.4	F09G2.4	179103
LGC-39	WBGene00017314	F09G2.5	F09G2.5	184265
UGT-36	WBGene00017315	F09G2.6	F09G2.6	184266
F09G2.8	WBGene00017316	F09G2.8a	F09G2.8a	179105
F09G2.8	WBGene00017316	F09G2.8b	F09G2.8b	179105
ATTF-2	WBGene00017317	F09G2.9	F09G2.9	179106
MRPS-9	WBGene00017319	F09G8.3	F09G8.3	184267
F09G8.5	WBGene00017320	F09G8.5	F09G8.5	184268
F09G8.7	WBGene00017321	F09G8.7	F09G8.7	184270
CLEC-160	WBGene00017322	F09G8.8	F09G8.8	176167
MPS-4	WBGene00017323	F09G8.9	F09G8.9	184271
F10C1.1	WBGene00017324	F10C1.1	F10C1.1	184286
F10C1.3	WBGene00017325	F10C1.3	F10C1.3	173975
DMD-5	WBGene00017326	F10C1.5	F10C1.5	184287
F10C1.8	WBGene00017327	F10C1.8a	F10C1.8a	266725
F10C1.8	WBGene00017327	F10C1.8b	F10C1.8b	266725
F10C5.2	WBGene00017328	F10C5.2.1	F10C5.2.1	175204
F10C5.2	WBGene00017328	F10C5.2.2	F10C5.2.2	175204
UGT-39	WBGene00017329	F10D2.2a	F10D2.2a	3564933
UGT-39	WBGene00017329	F10D2.2b	F10D2.2b	3564933
UGT-40	WBGene00017331	F10D2.5	F10D2.5	184292
UGT-37	WBGene00017332	F10D2.6	F10D2.6	184293
UGT-38	WBGene00017333	F10D2.7	F10D2.7	184294
F10D2.8	WBGene00017334	F10D2.8	F10D2.8	179099
F10D2.10	WBGene00017335	F10D2.10	F10D2.10	179101
UGT-41	WBGene00017336	F10D2.11	F10D2.11	184295
F10D2.12	WBGene00017337	F10D2.12	F10D2.12	266913
F10D7.1	WBGene00017338	F10D7.1	F10D7.1	184296
F10D7.2	WBGene00017339	F10D7.2	F10D7.2	181765
F10D7.3	WBGene00017340	F10D7.3	F10D7.3	181766
F10D7.4	WBGene00017341	F10D7.4	F10D7.4	184297
F10D7.5	WBGene00017342	F10D7.5a	F10D7.5a	181767
F10D7.5	WBGene00017342	F10D7.5b	F10D7.5b	181767
F10D7.5	WBGene00017342	F10D7.5c	F10D7.5c	181767
F10D7.5	WBGene00017342	F10D7.5e	F10D7.5e	181767
F10E7.1	WBGene00017343	F10E7.1	F10E7.1	174172
F10E7.2	WBGene00017344	F10E7.2	F10E7.2	174171
F10E7.5	WBGene00017347	F10E7.5	F10E7.5	174168
F10E7.6	WBGene00017348	F10E7.6	F10E7.6	184301
FARL-11	WBGene00017349	F10E7.8	F10E7.8	174165
F10E7.9	WBGene00017350	F10E7.9	F10E7.9	174167
CUTL-5	WBGene00017351	F10E7.10	F10E7.10	184302
F10E7.11	WBGene00017352	F10E7.11	F10E7.11	174170
F10E9.1	WBGene00017353	F10E9.1	F10E9.1	184303
F10E9.2	WBGene00017354	F10E9.2	F10E9.2	176171
F10E9.3	WBGene00017355	F10E9.3	F10E9.3	176170
F10E9.4	WBGene00017356	F10E9.4	F10E9.4	184304
F10E9.5	WBGene00017357	F10E9.5	F10E9.5	184305
F10E9.7	WBGene00017358	F10E9.7.1	F10E9.7.1	176169
F10E9.7	WBGene00017358	F10E9.7.2	F10E9.7.2	176169
F10E9.10	WBGene00017359	F10E9.10	F10E9.10	260096
F10E9.11	WBGene00017360	F10E9.11	F10E9.11	176173
F10E9.12	WBGene00017361	F10E9.12	F10E9.12	176174
F10G2.1	WBGene00017362	F10G2.1	F10G2.1	179122
F10G2.2	WBGene00017363	F10G2.2	F10G2.2	184313
CLEC-7	WBGene00017364	F10G2.3	F10G2.3	184314
F10G2.4	WBGene00017365	F10G2.4	F10G2.4	184315
F10G2.7	WBGene00017366	F10G2.7	F10G2.7	184317
NHR-263	WBGene00017367	F10G2.9	F10G2.9	184318
F10G7.5	WBGene00017369	F10G7.5a	F10G7.5a	173806
F10G7.5	WBGene00017369	F10G7.5b	F10G7.5b	173806
SRE-39	WBGene00017371	F10G7.7	F10G7.7	184320
F10G7.9	WBGene00017372	F10G7.9a	F10G7.9a	173810
F10G7.9	WBGene00017372	F10G7.9b	F10G7.9b	173810
F10G7.10	WBGene00017373	F10G7.10a	F10G7.10a	173813
F10G7.10	WBGene00017373	F10G7.10b	F10G7.10b	173813
F10G7.10	WBGene00017373	F10G7.10c	F10G7.10c	173813
TTR-41	WBGene00017374	F10G7.11	F10G7.11	24104420
PBO-6	WBGene00017375	F11C7.1	F11C7.1	24104421
F11C7.2	WBGene00017376	F11C7.2	F11C7.2	181769
F11C7.6	WBGene00017378	F11C7.6a	F11C7.6a	259354
F11C7.6	WBGene00017378	F11C7.6b	F11C7.6b	259354
F11C7.7	WBGene00017379	F11C7.7	F11C7.7	259353
F11D5.1	WBGene00017380	F11D5.1a	F11D5.1a	180623
F11D5.1	WBGene00017380	F11D5.1b	F11D5.1b	180623
F11D5.1	WBGene00017380	F11D5.1c	F11D5.1c	180623
DDR-2	WBGene00017381	F11D5.3a	F11D5.3a	180622
DDR-2	WBGene00017381	F11D5.3b.1	F11D5.3b.1	180622
DDR-2	WBGene00017381	F11D5.3b.2	F11D5.3b.2	180622
F11D5.5	WBGene00017382	F11D5.5	F11D5.5	184346
F11D5.6	WBGene00017383	F11D5.6	F11D5.6	184347
F11G11.4	WBGene00017384	F11G11.4	F11G11.4	184365
F11G11.5	WBGene00017385	F11G11.5.1	F11G11.5.1	173836
F11G11.5	WBGene00017385	F11G11.5.2	F11G11.5.2	173836
NSPD-5	WBGene00017386	F11G11.8	F11G11.8	173835
NSPD-5	WBGene00017386	F11G11.8	F11G11.8	173837
MPST-4	WBGene00017387	F11G11.9	F11G11.9	173838
LGC-38	WBGene00017389	F11H8.2	F11H8.2	3565717
F12A10.1	WBGene00017390	F12A10.1	F12A10.1	184370
NEP-5	WBGene00017393	F12A10.4	F12A10.4	173933
CAL-8	WBGene00017394	F12A10.5	F12A10.5	184373
F12A10.6	WBGene00017395	F12A10.6	F12A10.6	184374
F12A10.7	WBGene00017396	F12A10.7	F12A10.7	184375
F12A10.8	WBGene00017397	F12A10.8	F12A10.8	184376
SLC-17.6	WBGene00017398	F12B6.2a	F12B6.2a	171781
SLC-17.6	WBGene00017398	F12B6.2c	F12B6.2c	171781
SLC-17.6	WBGene00017398	F12B6.2d		171781
SLC-17.6	WBGene00017398	F12B6.2e		171781
SLC-17.6	WBGene00017398	F12B6.2f	F12B6.2f	171781
LGC-51	WBGene00017399	F12B6.3a	F12B6.3a	184377
LGC-51	WBGene00017399	F12B6.3b	F12B6.3b	184377
STG-2	WBGene00017400	F12D9.1a	F12D9.1a	184378
STG-2	WBGene00017400	F12D9.1b	F12D9.1b	184378
F12D9.2	WBGene00017401	F12D9.2	F12D9.2	184379
F12E12.1	WBGene00017402	F12E12.1	F12E12.1	173718
F12E12.2	WBGene00017403	F12E12.2	F12E12.2	184386
F12E12.3	WBGene00017404	F12E12.3	F12E12.3	184387
BATH-31	WBGene00017405	F12E12.4	F12E12.4	173717
SDZ-12	WBGene00017406	F12E12.5	F12E12.5	184388
F12E12.6	WBGene00017407	F12E12.6	F12E12.6	184389
SDZ-11	WBGene00017408	F12E12.7	F12E12.7	173719
F13A2.1	WBGene00017410	F13A2.1	F13A2.1	184392
F13A2.2	WBGene00017411	F13A2.2	F13A2.2	184393
F13A2.3	WBGene00017412	F13A2.3	F13A2.3	184394
F13A2.4	WBGene00017413	F13A2.4	F13A2.4	184395
F13A2.5	WBGene00017414	F13A2.5	F13A2.5	184396
F13A2.6	WBGene00017415	F13A2.6	F13A2.6	184397
F13B6.1	WBGene00017416	F13B6.1	F13B6.1	184407
F13B6.2	WBGene00017417	F13B6.2	F13B6.2	184408
F13B6.3	WBGene00017418	F13B6.3	F13B6.3	177516
F13B9.1	WBGene00017419	F13B9.1a	F13B9.1a	181084
F13B9.1	WBGene00017419	F13B9.1b	F13B9.1b	181084
F13B9.1	WBGene00017419	F13B9.1c	F13B9.1c	181084
F13B9.2	WBGene00017420	F13B9.2	F13B9.2	181083
CUTL-29	WBGene00017421	F13B9.6	F13B9.6	181081
F13C5.1	WBGene00017422	F13C5.1.1	F13C5.1.1	180411
F13C5.1	WBGene00017422	F13C5.1.2	F13C5.1.2	180411
F13C5.2	WBGene00017423	F13C5.2	F13C5.2	180410
F13C5.3	WBGene00017424	F13C5.3a	F13C5.3a	184411
F13C5.3	WBGene00017424	F13C5.3b	F13C5.3b	184411
F13C5.5	WBGene00017426	F13C5.5	F13C5.5	180412
ACP-5	WBGene00017427	F13D11.1	F13D11.1	180849
F13D11.3	WBGene00017428	F13D11.3	F13D11.3	180847
F13D11.4	WBGene00017429	F13D11.4.1	F13D11.4.1	184416
F13D11.4	WBGene00017429	F13D11.4.2	F13D11.4.2	184416
BCL-11	WBGene00017430	F13H6.1a	F13H6.1a	179019
BCL-11	WBGene00017430	F13H6.1b.1	F13H6.1b.1	179019
BCL-11	WBGene00017430	F13H6.1b.2	F13H6.1b.2	179019
F13H6.3	WBGene00017431	F13H6.3	F13H6.3	179020
F13H6.5	WBGene00017433	F13H6.5	F13H6.5	179021
F13H8.1	WBGene00017434	F13H8.1a	F13H8.1a	184436
F13H8.1	WBGene00017434	F13H8.1b	F13H8.1b	184436
F13H8.2	WBGene00017435	F13H8.2	F13H8.2	174038
F13H8.3	WBGene00017436	F13H8.3.1	F13H8.3.1	174037
F13H8.3	WBGene00017436	F13H8.3.2	F13H8.3.2	174037
NMGP-1	WBGene00017437	F13H8.4	F13H8.4	184437
F13H8.5	WBGene00017438	F13H8.5a	F13H8.5a	174035
F13H8.5	WBGene00017438	F13H8.5b	F13H8.5b	174035
F13H8.6	WBGene00017439	F13H8.6	F13H8.6	184438
UPB-1	WBGene00017440	F13H8.7	F13H8.7	174040
F13H8.8	WBGene00017441	F13H8.8	F13H8.8	184439
F13H8.9	WBGene00017442	F13H8.9	F13H8.9	184440
F13H8.11	WBGene00017443	F13H8.11	F13H8.11	174036
F13H8.12	WBGene00017444	F13H8.12a	F13H8.12a	353397
F13H8.12	WBGene00017444	F13H8.12b	F13H8.12b	353397
SID-5	WBGene00017445	F14B8.2	F14B8.2	184450
F14B8.4	WBGene00017446	F14B8.4	F14B8.4	184451
F14B8.5	WBGene00017447	F14B8.5a.1	F14B8.5a.1	180965
F14B8.5	WBGene00017447	F14B8.5a.2	F14B8.5a.2	180965
F14B8.5	WBGene00017447	F14B8.5b	F14B8.5b	180965
F14B8.5	WBGene00017447	F14B8.5c.1	F14B8.5c.1	180965
F14B8.5	WBGene00017447	F14B8.5c.2	F14B8.5c.2	180965
F14B8.5	WBGene00017447	F14B8.5c.3	F14B8.5c.3	180965
F14B8.5	WBGene00017447	F14B8.5c.4	F14B8.5c.4	180965
F14B8.6	WBGene00017448	F14B8.6	F14B8.6	180966
OTPL-3	WBGene00017449	F14B8.7	F14B8.7	259710
BATH-27	WBGene00017450	F14D2.1	F14D2.1	173679
F14D2.2	WBGene00017451	F14D2.2.1	F14D2.2.1	184453
F14D2.2	WBGene00017451	F14D2.2.2	F14D2.2.2	184453
BATH-29	WBGene00017452	F14D2.4a	F14D2.4a	184454
BATH-29	WBGene00017452	F14D2.4b	F14D2.4b	184454
F14D2.5	WBGene00017453	F14D2.5	F14D2.5	184456
IRLD-5	WBGene00017454	F14D2.6	F14D2.6	184457
F14D2.7	WBGene00017455	F14D2.7	F14D2.7	184458
F14D2.8	WBGene00017456	F14D2.8	F14D2.8	353392
F14D2.11	WBGene00017459	F14D2.11	F14D2.11	184461
BATH-30	WBGene00017460	F14D2.12	F14D2.12	173678
BATH-28	WBGene00017461	F14D2.13a	F14D2.13a	259426
BATH-28	WBGene00017461	F14D2.13b	F14D2.13b	259426
F14D2.14	WBGene00017462	F14D2.14	F14D2.14	3565330
F14D12.1	WBGene00017463	F14D12.1a	F14D12.1a	180829
F14D12.1	WBGene00017463	F14D12.1b	F14D12.1b	180829
SULP-2	WBGene00017464	F14D12.5	F14D12.5	180828
F14F9.2	WBGene00017465	F14F9.2	F14F9.2	184484
F14F9.3	WBGene00017466	F14F9.3	F14F9.3	178902
F14F9.4	WBGene00017467	F14F9.4	F14F9.4	178901
F14F9.5	WBGene00017468	F14F9.5	F14F9.5	184485
F14F9.6	WBGene00017469	F14F9.6	F14F9.6	184486
F14H12.2	WBGene00017470	F14H12.2	F14H12.2	184502
F14H12.3	WBGene00017471	F14H12.3	F14H12.3	180709
CST-1	WBGene00017472	F14H12.4a	F14H12.4a	180708
CST-1	WBGene00017472	F14H12.4b	F14H12.4b	180708
F14H12.6	WBGene00017473	F14H12.6	F14H12.6	180711
F14H12.7	WBGene00017474	F14H12.7	F14H12.7	184503
F14H12.8	WBGene00017475	F14H12.8	F14H12.8	184504
F15A8.1	WBGene00017476	F15A8.1	F15A8.1	184517
F15A8.4	WBGene00017477	F15A8.4	F15A8.4	184519
F15A8.6	WBGene00017478	F15A8.6	F15A8.6	180715
NSTP-2	WBGene00017480	F15B10.1a	F15B10.1a	177424
NSTP-2	WBGene00017480	F15B10.1b	F15B10.1b	177424
F15B10.3	WBGene00017481	F15B10.3a	F15B10.3a	177423
F15B10.3	WBGene00017481	F15B10.3b	F15B10.3b	177423
SET-9	WBGene00017482	F15E6.1	F15E6.1	177196
LGC-22	WBGene00017483	F15E6.2a	F15E6.2a	184533
LGC-22	WBGene00017483	F15E6.2b	F15E6.2b	184533
F15E6.3	WBGene00017484	F15E6.3	F15E6.3	177195
F15E6.4	WBGene00017485	F15E6.4	F15E6.4	177193
F15E6.5	WBGene00017486	F15E6.5	F15E6.5	184534
F15E6.6	WBGene00017487	F15E6.6	F15E6.6	177192
DCT-7	WBGene00017488	F15E6.8	F15E6.8	184536
F15E6.9	WBGene00017489	F15E6.9a	F15E6.9a	177194
F15E6.9	WBGene00017489	F15E6.9b	F15E6.9b	177194
PUD-2.1	WBGene00017490	F15E11.1	F15E11.1	178710
PUD-2.1	WBGene00017490	F15E11.1	F15E11.1	178713
IRLD-29	WBGene00017492	F15E11.3	F15E11.3	184538
IRLD-30	WBGene00017493	F15E11.4	F15E11.4	184539
PUD-4	WBGene00017498	F15E11.12a	F15E11.12a	178712
PUD-4	WBGene00017498	F15E11.12b	F15E11.12b	178712
PUD-1.1	WBGene00017499	F15E11.13	F15E11.13	178709
PUD-1.1	WBGene00017499	F15E11.13	F15E11.13	178714
PUD-2.2	WBGene00017500	F15E11.14	F15E11.14	178710
PUD-2.2	WBGene00017500	F15E11.14	F15E11.14	178713
PUD-3	WBGene00017501	F15E11.15a	F15E11.15a	178711
PUD-3	WBGene00017501	F15E11.15b	F15E11.15b	178711
F16B3.2	WBGene00017502	F16B3.2	F16B3.2	178625
NHR-177	WBGene00017503	F16B4.1a	F16B4.1a	184557
NHR-177	WBGene00017503	F16B4.1b	F16B4.1b	184557
F16B4.2	WBGene00017504	F16B4.2a.1	F16B4.2a.1	178649
F16B4.2	WBGene00017504	F16B4.2a.2	F16B4.2a.2	178649
F16B4.2	WBGene00017504	F16B4.2b.1	F16B4.2b.1	178649
F16B4.2	WBGene00017504	F16B4.2b.2	F16B4.2b.2	178649
F16B4.4	WBGene00017506	F16B4.4	F16B4.4	178648
F16B4.5	WBGene00017507	F16B4.5a	F16B4.5a	178647
F16B4.5	WBGene00017507	F16B4.5b	F16B4.5b	178647
F16B4.6	WBGene00017508	F16B4.6a	F16B4.6a	184559
F16B4.6	WBGene00017508	F16B4.6b	F16B4.6b	184559
F16B4.7	WBGene00017509	F16B4.7	F16B4.7	178646
NHR-178	WBGene00017510	F16B4.9	F16B4.9	184560
SRBC-41	WBGene00017511	F16B4.10	F16B4.10	184561
NHR-179	WBGene00017512	F16B4.11a	F16B4.11a	184562
NHR-179	WBGene00017512	F16B4.11b		184562
NHR-179	WBGene00017512	F16B4.11c	F16B4.11c	184562
NHR-179	WBGene00017512	F16B4.11d	F16B4.11d	184562
NHR-179	WBGene00017512	F16B4.11e		184562
NHR-179	WBGene00017512	F16B4.11f		184562
NHR-179	WBGene00017512	F16B4.11g		184562
NHR-179	WBGene00017512	F16B4.11h		184562
NHR-179	WBGene00017512	F16B4.11i		184562
NHR-179	WBGene00017512	F16B4.11j		184562
NHR-179	WBGene00017512	F16B4.11k	F16B4.11k	184562
F16F9.1	WBGene00017513	F16F9.1	F16F9.1	184573
F16F9.3	WBGene00017514	F16F9.3a	F16F9.3a	184574
F16F9.3	WBGene00017514	F16F9.3b	F16F9.3b	184574
F16F9.4	WBGene00017515	F16F9.4	F16F9.4	184575
F16G10.1	WBGene00017516	F16G10.1	F16G10.1	184576
F16G10.2	WBGene00017517	F16G10.2	F16G10.2	184577
F16G10.3	WBGene00017518	F16G10.3	F16G10.3	184578
HPO-25	WBGene00017519	F16G10.4	F16G10.4	184579
F16G10.5	WBGene00017520	F16G10.5	F16G10.5	184580
F16G10.6	WBGene00017521	F16G10.6	F16G10.6	184581
F16G10.7	WBGene00017522	F16G10.7	F16G10.7	184582
F16G10.8	WBGene00017523	F16G10.8	F16G10.8	184583
F16G10.9	WBGene00017524	F16G10.9	F16G10.9	173593
F16G10.10	WBGene00017525	F16G10.10	F16G10.10	184584
F16G10.11	WBGene00017526	F16G10.11	F16G10.11	184585
F16G10.13	WBGene00017527	F16G10.13	F16G10.13	184586
F16G10.14	WBGene00017528	F16G10.14	F16G10.14	184587
F16G10.15	WBGene00017529	F16G10.15	F16G10.15	184588
F16H11.1	WBGene00017530	F16H11.1	F16H11.1	180739
ENT-5	WBGene00017532	F16H11.3	F16H11.3	184599
F17A9.2	WBGene00017534	F17A9.2	F17A9.2	179000
ATF-8	WBGene00017535	F17A9.3	F17A9.3	178998
F17A9.4	WBGene00017536	F17A9.4	F17A9.4	178999
F17A9.5	WBGene00017537	F17A9.5	F17A9.5	184611
CEH-49	WBGene00017538	F17A9.6	F17A9.6	179001
F17E9.2	WBGene00017539	F17E9.2	F17E9.2	184618
F17E9.3	WBGene00017540	F17E9.3	F17E9.3	184619
F17E9.4	WBGene00017541	F17E9.4	F17E9.4	177630
F17E9.5	WBGene00017542	F17E9.5	F17E9.5	177629
LGC-5	WBGene00017543	F17E9.7	F17E9.7	184620
LGC-6	WBGene00017544	F17E9.8	F17E9.8	184621
F18A1.1	WBGene00017545	F18A1.1	F18A1.1	174241
RPA-1	WBGene00017546	F18A1.5	F18A1.5	174238
ALFA-1	WBGene00017547	F18A1.6a	F18A1.6a	174236
ALFA-1	WBGene00017547	F18A1.6b.1	F18A1.6b.1	174236
ALFA-1	WBGene00017547	F18A1.6b.2	F18A1.6b.2	174236
F18A1.7	WBGene00017548	F18A1.7	F18A1.7	174237
PID-1	WBGene00017549	F18A1.8	F18A1.8	184627
NEP-6	WBGene00017550	F18A12.1	F18A12.1	184628
F18A12.2	WBGene00017551	F18A12.2	F18A12.2	184629
NEP-7	WBGene00017552	F18A12.3	F18A12.3	184630
NEP-8	WBGene00017553	F18A12.4	F18A12.4	184631
NEP-9	WBGene00017554	F18A12.5	F18A12.5	173683
NEP-10	WBGene00017555	F18A12.6	F18A12.6	173684
F18A12.7	WBGene00017556	F18A12.7	F18A12.7	184632
NEP-11	WBGene00017557	F18A12.8a	F18A12.8a	173685
NEP-11	WBGene00017557	F18A12.8b	F18A12.8b	173685
MPZ-3	WBGene00017559	F18C5.4	F18C5.4	174083
F18C5.5	WBGene00017560	F18C5.5	F18C5.5	174084
F18C5.9	WBGene00017562	F18C5.9	F18C5.9	174085
F18C5.10	WBGene00017563	F18C5.10.1	F18C5.10.1	174082
F18C5.10	WBGene00017563	F18C5.10.2	F18C5.10.2	174082
SRXA-4	WBGene00017564	F18E3.1	F18E3.1	184638
DDO-2	WBGene00017565	F18E3.7a	F18E3.7a	179130
DDO-2	WBGene00017565	F18E3.7b	F18E3.7b	179130
