GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
SKA-1	WBGene00013725	Y106G6H.15	Y106G6H.15
Y106G6H.16	WBGene00013726	Y106G6H.16	Y106G6H.16
Y111B2A.1	WBGene00013727	Y111B2A.1	Y111B2A.1
Y111B2A.2	WBGene00013728	Y111B2A.2	Y111B2A.2
Y111B2A.3	WBGene00013729	Y111B2A.3	Y111B2A.3
SQL-1	WBGene00013730	Y111B2A.4a	Y111B2A.4a
SQL-1	WBGene00013730	Y111B2A.4b
AAKG-1	WBGene00013732	Y111B2A.8	Y111B2A.8
Y111B2A.9	WBGene00013733	Y111B2A.9a	Y111B2A.9a
Y111B2A.9	WBGene00013733	Y111B2A.9b	Y111B2A.9b
Y111B2A.10	WBGene00013734	Y111B2A.10a	Y111B2A.10a
Y111B2A.10	WBGene00013734	Y111B2A.10b	Y111B2A.10b
Y111B2A.12	WBGene00013735	Y111B2A.12a	Y111B2A.12a
Y111B2A.12	WBGene00013735	Y111B2A.12b	Y111B2A.12b
Y111B2A.13	WBGene00013736	Y111B2A.13	Y111B2A.13
TPST-1	WBGene00013737	Y111B2A.15	Y111B2A.15
ELPC-2	WBGene00013738	Y111B2A.17	Y111B2A.17
SPIN-4	WBGene00013739	Y111B2A.19	Y111B2A.19
HUT-1	WBGene00013740	Y111B2A.20a.1	Y111B2A.20a.1
HUT-1	WBGene00013740	Y111B2A.20a.2	Y111B2A.20a.2
HUT-1	WBGene00013740	Y111B2A.20b	Y111B2A.20b
Y111B2A.21	WBGene00013741	Y111B2A.21	Y111B2A.21
Y111B2A.24	WBGene00013742	Y111B2A.24	Y111B2A.24
Y111B2A.27	WBGene00013744	Y111B2A.27	Y111B2A.27
LGC-55	WBGene00013746	Y113G7A.5	Y113G7A.5
SPE-19	WBGene00013747	Y113G7A.10	Y113G7A.10
SSU-1	WBGene00013748	Y113G7A.11	Y113G7A.11
Y113G7A.12	WBGene00013749	Y113G7A.12	Y113G7A.12
Y113G7A.13	WBGene00013750	Y113G7A.13	Y113G7A.13
Y113G7A.14	WBGene00013751	Y113G7A.14	Y113G7A.14
Y113G7A.15	WBGene00013752	Y113G7A.15a	Y113G7A.15a
Y113G7A.15	WBGene00013752	Y113G7A.15b	Y113G7A.15b
Y113G7A.16	WBGene00013753	Y113G7A.16	Y113G7A.16
FBXA-116	WBGene00013754	Y113G7B.1a	Y113G7B.1a
FBXA-116	WBGene00013754	Y113G7B.1b	Y113G7B.1b
FBXA-115	WBGene00013755	Y113G7B.3	Y113G7B.3
FTR-1	WBGene00013756	Y113G7B.4	Y113G7B.4
FBXA-113	WBGene00013757	Y113G7B.6	Y113G7B.6
FBXA-114	WBGene00013758	Y113G7B.7	Y113G7B.7
FBXB-59	WBGene00013759	Y113G7B.8	Y113G7B.8
SRBC-34	WBGene00013760	Y113G7B.9	Y113G7B.9
Y113G7B.11	WBGene00013761	Y113G7B.11	Y113G7B.11
Y113G7B.12	WBGene00013762	Y113G7B.12	Y113G7B.12
Y113G7B.15	WBGene00013764	Y113G7B.15	Y113G7B.15
CDKR-3	WBGene00013765	Y113G7B.16	Y113G7B.16
PRMT-1	WBGene00013766	Y113G7B.17.1	Y113G7B.17.1
PRMT-1	WBGene00013766	Y113G7B.17.2	Y113G7B.17.2
SLD-5	WBGene00013768	Y113G7B.24a	Y113G7B.24a
SLD-5	WBGene00013768	Y113G7B.24b.1	Y113G7B.24b.1
SLD-5	WBGene00013768	Y113G7B.24b.2	Y113G7B.24b.2
SLD-5	WBGene00013768	Y113G7B.24c	Y113G7B.24c
Y113G7C.1	WBGene00013771	Y113G7C.1	Y113G7C.1
Y116A8A.2	WBGene00013773	Y116A8A.2	Y116A8A.2
CLEC-193	WBGene00013774	Y116A8A.3	Y116A8A.3
Y116A8A.4	WBGene00013775	Y116A8A.4	Y116A8A.4
Y116A8A.6	WBGene00013776	Y116A8A.6	Y116A8A.6
Y116A8A.7	WBGene00013777	Y116A8A.7	Y116A8A.7
CLEC-194	WBGene00013778	Y116A8A.8	Y116A8A.8
Y116A8B.1	WBGene00013779	Y116A8B.1.1	Y116A8B.1.1
Y116A8B.1	WBGene00013779	Y116A8B.1.2	Y116A8B.1.2
Y116A8B.4	WBGene00013781	Y116A8B.4	Y116A8B.4
NPR-32	WBGene00013782	Y116A8B.5	Y116A8B.5
Y116A8C.3	WBGene00013784	Y116A8C.3	Y116A8C.3
NEP-23	WBGene00013785	Y116A8C.4.1	Y116A8C.4.1
NEP-23	WBGene00013785	Y116A8C.4.2	Y116A8C.4.2
NEP-24	WBGene00013786	Y116A8C.5	Y116A8C.5
Y116A8C.9	WBGene00013789	Y116A8C.9a	Y116A8C.9a
Y116A8C.9	WBGene00013789	Y116A8C.9b	Y116A8C.9b
Y116A8C.10	WBGene00013790	Y116A8C.10a
Y116A8C.10	WBGene00013790	Y116A8C.10b.1	Y116A8C.10b.1
Y116A8C.10	WBGene00013790	Y116A8C.10b.2	Y116A8C.10b.2
Y116A8C.11	WBGene00013791	Y116A8C.11	Y116A8C.11
Y116A8C.13	WBGene00013792	Y116A8C.13a	Y116A8C.13a
Y116A8C.13	WBGene00013792	Y116A8C.13b	Y116A8C.13b
DCT-13	WBGene00013794	Y116A8C.17	Y116A8C.17
NHR-229	WBGene00013795	Y116A8C.18	Y116A8C.18
Y116A8C.19	WBGene00013796	Y116A8C.19	Y116A8C.19
Y116A8C.20	WBGene00013797	Y116A8C.20	Y116A8C.20
CLEC-195	WBGene00013798	Y116A8C.21	Y116A8C.21
ATHP-3	WBGene00013799	Y116A8C.22	Y116A8C.22
Y116A8C.23	WBGene00013800	Y116A8C.23	Y116A8C.23
Y116A8C.24	WBGene00013801	Y116A8C.24a	Y116A8C.24a
Y116A8C.24	WBGene00013801	Y116A8C.24b	Y116A8C.24b
Y116A8C.25	WBGene00013802	Y116A8C.25a	Y116A8C.25a
Y116A8C.25	WBGene00013802	Y116A8C.25b	Y116A8C.25b
Y116A8C.25	WBGene00013802	Y116A8C.25c.1	Y116A8C.25c.1
Y116A8C.25	WBGene00013802	Y116A8C.25c.2	Y116A8C.25c.2
Y116A8C.25	WBGene00013802	Y116A8C.25d	Y116A8C.25d
Y116A8C.25	WBGene00013802	Y116A8C.25e	Y116A8C.25e
Y116A8C.25	WBGene00013802	Y116A8C.25f.1	Y116A8C.25f.1
Y116A8C.25	WBGene00013802	Y116A8C.25f.2	Y116A8C.25f.2
SNX-13	WBGene00013803	Y116A8C.26a	Y116A8C.26a
SNX-13	WBGene00013803	Y116A8C.26b	Y116A8C.26b
SNX-13	WBGene00013803	Y116A8C.26c	Y116A8C.26c
SNX-13	WBGene00013803	Y116A8C.26d	Y116A8C.26d
Y116A8C.27	WBGene00013804	Y116A8C.27a	Y116A8C.27a
Y116A8C.27	WBGene00013804	Y116A8C.27b.1	Y116A8C.27b.1
Y116A8C.27	WBGene00013804	Y116A8C.27b.2	Y116A8C.27b.2
BCA-2	WBGene00013805	Y116A8C.28b	Y116A8C.28b
BCA-2	WBGene00013805	Y116A8C.28c	Y116A8C.28c
BCA-2	WBGene00013805	Y116A8C.28d	Y116A8C.28d
BCA-2	WBGene00013805	Y116A8C.28e.1	Y116A8C.28e.1
BCA-2	WBGene00013805	Y116A8C.28e.2	Y116A8C.28e.2
BCA-2	WBGene00013805	Y116A8C.28f	Y116A8C.28f
Y116A8C.29	WBGene00013806	Y116A8C.29	Y116A8C.29
Y116A8C.30	WBGene00013807	Y116A8C.30a	Y116A8C.30a
Y116A8C.30	WBGene00013807	Y116A8C.30b
Y116A8C.30	WBGene00013807	Y116A8C.30c	Y116A8C.30c
SFA-1	WBGene00013808	Y116A8C.32a	Y116A8C.32a
SFA-1	WBGene00013808	Y116A8C.32b
Y116A8C.33	WBGene00013809	Y116A8C.33a	Y116A8C.33a
Y116A8C.33	WBGene00013809	Y116A8C.33b	Y116A8C.33b
Y116A8C.37	WBGene00013810	Y116A8C.37	Y116A8C.37
Y116A8C.38	WBGene00013811	Y116A8C.38	Y116A8C.38
Y116A8C.40	WBGene00013812	Y116A8C.40a	Y116A8C.40a
Y116A8C.40	WBGene00013812	Y116A8C.40b	Y116A8C.40b
Y116A8C.43	WBGene00013814	Y116A8C.43a	Y116A8C.43a
Y116A8C.43	WBGene00013814	Y116A8C.43b	Y116A8C.43b
Y116A8C.44	WBGene00013815	Y116A8C.44	Y116A8C.44
Y116F11A.1	WBGene00013816	Y116F11A.1	Y116F11A.1
Y116F11A.3	WBGene00013817	Y116F11A.3	Y116F11A.3
Y116F11A.6	WBGene00013819	Y116F11A.6	Y116F11A.6
Y116F11B.2	WBGene00013820	Y116F11B.2	Y116F11B.2
Y116F11B.6	WBGene00013822	Y116F11B.6	Y116F11B.6
Y116F11B.7	WBGene00013823	Y116F11B.7	Y116F11B.7
Y116F11B.8	WBGene00013824	Y116F11B.8	Y116F11B.8
Y116F11B.9	WBGene00013825	Y116F11B.9a	Y116F11B.9a
Y116F11B.9	WBGene00013825	Y116F11B.9b
Y116F11B.11	WBGene00013827	Y116F11B.11	Y116F11B.11
Y116F11B.13	WBGene00013828	Y116F11B.13	Y116F11B.13
Y116F11B.14	WBGene00013829	Y116F11B.14	Y116F11B.14
ZC15.1	WBGene00013830	ZC15.1	ZC15.1
CLEC-262	WBGene00013831	ZC15.2	ZC15.2
ZC15.3	WBGene00013832	ZC15.3	ZC15.3
ZC15.5	WBGene00013833	ZC15.5	ZC15.5
CLEC-261	WBGene00013834	ZC15.6	ZC15.6
MLT-4	WBGene00013835	ZC15.7	ZC15.7
FBXA-29	WBGene00013836	ZC47.3	ZC47.3
FBXA-30	WBGene00013837	ZC47.4	ZC47.4
FBXA-31	WBGene00013838	ZC47.5	ZC47.5
FBXA-32	WBGene00013839	ZC47.6	ZC47.6
FBXA-151	WBGene00013840	ZC47.7	ZC47.7
FBXA-50	WBGene00013844	ZC47.13a	ZC47.13a
FBXA-50	WBGene00013844	ZC47.13b
FBXA-37	WBGene00013845	ZC47.14	ZC47.14
ZC84.1	WBGene00013846	ZC84.1	ZC84.1
CLS-3	WBGene00013847	ZC84.3	ZC84.3
NPR-29	WBGene00013848	ZC84.4	ZC84.4
ZC84.6	WBGene00013849	ZC84.6	ZC84.6
ZC84.7	WBGene00013850	ZC84.7	ZC84.7
ZC101.1	WBGene00013851	ZC101.1	ZC101.1
HHAT-1	WBGene00013852	ZC101.3	ZC101.3
ZC116.1	WBGene00013853	ZC116.1a	ZC116.1a
ZC116.1	WBGene00013853	ZC116.1b	ZC116.1b
CYC-2.2	WBGene00013854	ZC116.2	ZC116.2
ZC116.3	WBGene00013855	ZC116.3	ZC116.3
ZC168.2	WBGene00013856	ZC168.2	ZC168.2
ORC-5	WBGene00013857	ZC168.3a	ZC168.3a
ORC-5	WBGene00013857	ZC168.3b	ZC168.3b
SSP-34	WBGene00013858	ZC168.6	ZC168.6
ZC247.1	WBGene00013859	ZC247.1	ZC247.1
ZC247.2	WBGene00013860	ZC247.2	ZC247.2
WDR-5.3	WBGene00013862	ZC302.2a	ZC302.2a
WDR-5.3	WBGene00013862	ZC302.2b
ZC302.3	WBGene00013863	ZC302.3	ZC302.3
ZC334.7	WBGene00013865	ZC334.7	ZC334.7
CBS-1	WBGene00013866	ZC373.1a	ZC373.1a
CBS-1	WBGene00013866	ZC373.1b	ZC373.1b
ZC373.2	WBGene00013867	ZC373.2	ZC373.2
ZC373.3	WBGene00013868	ZC373.3a	ZC373.3a
ZC373.3	WBGene00013868	ZC373.3b	ZC373.3b
ZC373.4	WBGene00013869	ZC373.4	ZC373.4
ZC373.5	WBGene00013870	ZC373.5	ZC373.5
GNRR-3	WBGene00013871	ZC374.1	ZC374.1
ZC374.2	WBGene00013872	ZC374.2	ZC374.2
ZC376.1	WBGene00013873	ZC376.1	ZC376.1
ZC376.2	WBGene00013874	ZC376.2a	ZC376.2a
ZC376.2	WBGene00013874	ZC376.2b	ZC376.2b
ZC376.2	WBGene00013874	ZC376.2c	ZC376.2c
ZC376.3	WBGene00013875	ZC376.3	ZC376.3
CEH-74	WBGene00013876	ZC376.4	ZC376.4
ZC376.6	WBGene00013877	ZC376.6a	ZC376.6a
ZC376.6	WBGene00013877	ZC376.6b	ZC376.6b
ATFS-1	WBGene00013878	ZC376.7a.1	ZC376.7a.1
ATFS-1	WBGene00013878	ZC376.7a.2	ZC376.7a.2
ATFS-1	WBGene00013878	ZC376.7b.1	ZC376.7b.1
ATFS-1	WBGene00013878	ZC376.7b.2	ZC376.7b.2
ATFS-1	WBGene00013878	ZC376.7c.1	ZC376.7c.1
ATFS-1	WBGene00013878	ZC376.7c.2	ZC376.7c.2
ATFS-1	WBGene00013878	ZC376.7d	ZC376.7d
ZC376.8	WBGene00013879	ZC376.8	ZC376.8
MPPB-1	WBGene00013880	ZC410.2	ZC410.2
MANS-4	WBGene00013881	ZC410.3a	ZC410.3a
MANS-4	WBGene00013881	ZC410.3b	ZC410.3b
ZC410.5	WBGene00013882	ZC410.5a	ZC410.5a
ZC410.5	WBGene00013882	ZC410.5c.1	ZC410.5c.1
ZC410.5	WBGene00013882	ZC410.5c.2	ZC410.5c.2
ZC410.5	WBGene00013882	ZC410.5c.3	ZC410.5c.3
ZC410.5	WBGene00013882	ZC410.5c.4	ZC410.5c.4
NPR-13	WBGene00013883	ZC412.1a	ZC412.1a
NPR-13	WBGene00013883	ZC412.1b	ZC412.1b
ZC412.3	WBGene00013884	ZC412.3.1	ZC412.3.1
ZC412.3	WBGene00013884	ZC412.3.2	ZC412.3.2
ZC412.3	WBGene00013884	ZC412.3.3	ZC412.3.3
ZC412.4	WBGene00013885	ZC412.4	ZC412.4
ZC412.5	WBGene00013886	ZC412.5	ZC412.5
NSPA-5	WBGene00013887	ZC412.6	ZC412.6
NSPA-3	WBGene00013888	ZC412.7	ZC412.7
ZC412.8	WBGene00013889	ZC412.8	ZC412.8
ZC412.9	WBGene00013890	ZC412.9	ZC412.9
ZC434.3	WBGene00013891	ZC434.3	ZC434.3
ZC434.4	WBGene00013892	ZC434.4.1	ZC434.4.1
ZC434.4	WBGene00013892	ZC434.4.2	ZC434.4.2
ZC434.7	WBGene00013893	ZC434.7a	ZC434.7a
ZC434.7	WBGene00013893	ZC434.7b.1	ZC434.7b.1
ZC434.7	WBGene00013893	ZC434.7b.2	ZC434.7b.2
ZC434.7	WBGene00013893	ZC434.7b.3	ZC434.7b.3
ZC434.8	WBGene00013894	ZC434.8.1	ZC434.8.1
ZC434.8	WBGene00013894	ZC434.8.2	ZC434.8.2
ZC434.9	WBGene00013895	ZC434.9a	ZC434.9a
ZC434.9	WBGene00013895	ZC434.9b	ZC434.9b
ZC434.9	WBGene00013895	ZC434.9c	ZC434.9c
ZC434.9	WBGene00013895	ZC434.9d	ZC434.9d
ZC434.9	WBGene00013895	ZC434.9e	ZC434.9e
ZC443.1	WBGene00013896	ZC443.1	ZC443.1
ZC443.2	WBGene00013897	ZC443.2	ZC443.2
ZC443.3	WBGene00013898	ZC443.3	ZC443.3
ZC443.4	WBGene00013899	ZC443.4	ZC443.4
UGT-18	WBGene00013900	ZC443.5	ZC443.5
UGT-16	WBGene00013901	ZC443.6	ZC443.6
ZC455.1	WBGene00013902	ZC455.1a	ZC455.1a
ZC455.1	WBGene00013902	ZC455.1b	ZC455.1b
ZC455.1	WBGene00013902	ZC455.1c	ZC455.1c
ZC455.1	WBGene00013902	ZC455.1d	ZC455.1d
ZC455.1	WBGene00013902	ZC455.1e	ZC455.1e
ZC455.1	WBGene00013902	ZC455.1f	ZC455.1f
UGT-3	WBGene00013903	ZC455.3	ZC455.3
UGT-6	WBGene00013904	ZC455.4	ZC455.4
UGT-4	WBGene00013905	ZC455.5a	ZC455.5a
UGT-4	WBGene00013905	ZC455.5b
UGT-5	WBGene00013906	ZC455.6a	ZC455.6a
UGT-5	WBGene00013906	ZC455.6b	ZC455.6b
SRE-20	WBGene00013907	ZC455.7a	ZC455.7a
SRE-20	WBGene00013907	ZC455.7b	ZC455.7b
SRBC-43	WBGene00013908	ZC455.8a	ZC455.8a
SRBC-43	WBGene00013908	ZC455.8b
SRBC-44	WBGene00013909	ZC455.9	ZC455.9
SRBC-45	WBGene00013910	ZC455.11	ZC455.11
IRLD-60	WBGene00013911	ZC482.2	ZC482.2
IRLD-19	WBGene00013912	ZC482.3	ZC482.3
IRLD-61	WBGene00013913	ZC482.4	ZC482.4
LGC-37	WBGene00013914	ZC482.5	ZC482.5
IRLD-20	WBGene00013915	ZC482.7	ZC482.7
ZC504.1	WBGene00013916	ZC504.1a	ZC504.1a
ZC504.1	WBGene00013916	ZC504.1b	ZC504.1b
ZC504.3	WBGene00013917	ZC504.3	ZC504.3
ZC506.1	WBGene00013919	ZC506.1	ZC506.1
PSSY-1	WBGene00013920	ZC506.3.1	ZC506.3.1
PSSY-1	WBGene00013920	ZC506.3.2	ZC506.3.2
PSSY-1	WBGene00013920	ZC506.3.3	ZC506.3.3
BEST-22	WBGene00013921	ZC518.1a	ZC518.1a
BEST-22	WBGene00013921	ZC518.1b	ZC518.1b
BEST-22	WBGene00013921	ZC518.1c	ZC518.1c
BEST-22	WBGene00013921	ZC518.1d	ZC518.1d
BEST-22	WBGene00013921	ZC518.1e	ZC518.1e
BEST-22	WBGene00013921	ZC518.1f	ZC518.1f
ZC518.4	WBGene00013922	ZC518.4	ZC518.4
GHI-1	WBGene00013923	ZK20.1	ZK20.1
RAD-23	WBGene00013924	ZK20.3.1	ZK20.3.1
RAD-23	WBGene00013924	ZK20.3.2	ZK20.3.2
ZK20.4	WBGene00013925	ZK20.4a.1	ZK20.4a.1
ZK20.4	WBGene00013925	ZK20.4a.2	ZK20.4a.2
ZK20.4	WBGene00013925	ZK20.4b
NEP-1	WBGene00013926	ZK20.6	ZK20.6
CLEC-95	WBGene00013927	ZK39.2	ZK39.2
CLEC-94	WBGene00013928	ZK39.3	ZK39.3
CLEC-93	WBGene00013929	ZK39.4	ZK39.4
CLEC-96	WBGene00013930	ZK39.5	ZK39.5
CLEC-97	WBGene00013931	ZK39.6	ZK39.6
CLEC-98	WBGene00013932	ZK39.7	ZK39.7
CLEC-99	WBGene00013933	ZK39.8	ZK39.8
ZK131.11	WBGene00013934	ZK131.11a	ZK131.11a
ZK131.11	WBGene00013934	ZK131.11b	ZK131.11b
ZK218.1	WBGene00013935	ZK218.1	ZK218.1
ZK218.3	WBGene00013937	ZK218.3	ZK218.3
ZK218.4	WBGene00013938	ZK218.4	ZK218.4
ZK218.5	WBGene00013939	ZK218.5	ZK218.5
NHR-248	WBGene00013940	ZK218.6	ZK218.6
ZK218.7	WBGene00013941	ZK218.7	ZK218.7
ZK218.8	WBGene00013942	ZK218.8	ZK218.8
ZK218.11	WBGene00013943	ZK218.11	ZK218.11
ZK228.1	WBGene00013944	ZK228.1	ZK228.1
ZK228.3	WBGene00013946	ZK228.3	ZK228.3
ZK228.4	WBGene00013947	ZK228.4a	ZK228.4a
ZK228.4	WBGene00013947	ZK228.4b	ZK228.4b
ZK228.4	WBGene00013947	ZK228.4c	ZK228.4c
ZK262.2	WBGene00013949	ZK262.2	ZK262.2
ZK262.3	WBGene00013950	ZK262.3	ZK262.3
ZK262.4	WBGene00013951	ZK262.4	ZK262.4
ZK262.8	WBGene00013953	ZK262.8	ZK262.8
ZK262.9	WBGene00013954	ZK262.9	ZK262.9
KRI-1	WBGene00013955	ZK265.1a	ZK265.1a
KRI-1	WBGene00013955	ZK265.1b	ZK265.1b
ZK265.3	WBGene00013956	ZK265.3	ZK265.3
SRE-23	WBGene00013957	ZK265.5	ZK265.5
ZK265.6	WBGene00013958	ZK265.6	ZK265.6
ZK265.7	WBGene00013959	ZK265.7	ZK265.7
CUTL-8	WBGene00013960	ZK265.8a	ZK265.8a
CUTL-8	WBGene00013960	ZK265.8b	ZK265.8b
ZK285.2	WBGene00013961	ZK285.2	ZK285.2
ZK287.1	WBGene00013962	ZK287.1a.1	ZK287.1a.1
ZK287.1	WBGene00013962	ZK287.1a.2	ZK287.1a.2
ZK287.1	WBGene00013962	ZK287.1b	ZK287.1b
SULP-8	WBGene00013963	ZK287.2a	ZK287.2a
SULP-8	WBGene00013963	ZK287.2b	ZK287.2b
SULP-8	WBGene00013963	ZK287.2c
ZK287.3	WBGene00013964	ZK287.3	ZK287.3
ZK287.4	WBGene00013965	ZK287.4a	ZK287.4a
ZK287.4	WBGene00013965	ZK287.4b	ZK287.4b
ZK287.4	WBGene00013965	ZK287.4c	ZK287.4c
ZTF-9	WBGene00013966	ZK287.6	ZK287.6
ZK287.7	WBGene00013967	ZK287.7.1	ZK287.7.1
ZK287.7	WBGene00013967	ZK287.7.2	ZK287.7.2
ZK287.9	WBGene00013968	ZK287.9	ZK287.9
TEP-1	WBGene00013969	ZK337.1a.1	ZK337.1a.1
TEP-1	WBGene00013969	ZK337.1a.2	ZK337.1a.2
TEP-1	WBGene00013969	ZK337.1b.1	ZK337.1b.1
TEP-1	WBGene00013969	ZK337.1b.2	ZK337.1b.2
TEP-1	WBGene00013969	ZK337.1c.1	ZK337.1c.1
TEP-1	WBGene00013969	ZK337.1c.2	ZK337.1c.2
KLU-1	WBGene00013970	ZK337.2	ZK337.2
SCL-19	WBGene00013971	ZK384.1	ZK384.1
SCL-20	WBGene00013972	ZK384.2	ZK384.2
ASP-18	WBGene00013973	ZK384.3	ZK384.3
NPR-9	WBGene00013974	ZK455.3	ZK455.3
ZK455.5	WBGene00013975	ZK455.5	ZK455.5
NHR-33	WBGene00013976	ZK455.6	ZK455.6
ZK507.1	WBGene00013978	ZK507.1	ZK507.1
ZK507.3	WBGene00013979	ZK507.3	ZK507.3
DOS-1	WBGene00013980	ZK507.4	ZK507.4
ZK512.1	WBGene00013982	ZK512.1	ZK512.1
ZK512.2	WBGene00013983	ZK512.2a	ZK512.2a
ZK512.2	WBGene00013983	ZK512.2b	ZK512.2b
ZK512.4	WBGene00013984	ZK512.4	ZK512.4
SEC-16	WBGene00013985	ZK512.5a	ZK512.5a
SEC-16	WBGene00013985	ZK512.5b.1	ZK512.5b.1
SEC-16	WBGene00013985	ZK512.5b.2	ZK512.5b.2
ZK512.7	WBGene00013986	ZK512.7	ZK512.7
ZK512.8	WBGene00013987	ZK512.8	ZK512.8
ZK512.10	WBGene00013988	ZK512.10	ZK512.10
ZK512.11	WBGene00013989	ZK512.11	ZK512.11
ZK524.4	WBGene00013994	ZK524.4	ZK524.4
ZK550.2	WBGene00013996	ZK550.2	ZK550.2
ZK550.3	WBGene00013997	ZK550.3	ZK550.3
ZK550.4	WBGene00013998	ZK550.4	ZK550.4
ZK550.5	WBGene00013999	ZK550.5	ZK550.5
ZK550.6	WBGene00014000	ZK550.6	ZK550.6
PYK-2	WBGene00014001	ZK593.1a	ZK593.1a
PYK-2	WBGene00014001	ZK593.1b	ZK593.1b
PYK-2	WBGene00014001	ZK593.1c	ZK593.1c
ZK593.2	WBGene00014002	ZK593.2a	ZK593.2a
ZK593.2	WBGene00014002	ZK593.2b	ZK593.2b
ZK593.3	WBGene00014003	ZK593.3	ZK593.3
FIC-1	WBGene00014004	ZK593.8	ZK593.8
ZK596.1	WBGene00014006	ZK596.1	ZK596.1
ZK596.2	WBGene00014007	ZK596.2	ZK596.2
ZK596.3	WBGene00014008	ZK596.3	ZK596.3
LIPS-6	WBGene00014009	ZK617.2	ZK617.2
ZK632.2	WBGene00014011	ZK632.2	ZK632.2
RIOK-3	WBGene00014012	ZK632.3.1	ZK632.3.1
RIOK-3	WBGene00014012	ZK632.3.2	ZK632.3.2
ZK632.4	WBGene00014013	ZK632.4	ZK632.4
ZK632.5	WBGene00014014	ZK632.5	ZK632.5
PANL-3	WBGene00014015	ZK632.7	ZK632.7
ZK632.9	WBGene00014016	ZK632.9.1	ZK632.9.1
ZK632.9	WBGene00014016	ZK632.9.2	ZK632.9.2
ZK632.10	WBGene00014017	ZK632.10	ZK632.10
ZK632.11	WBGene00014018	ZK632.11	ZK632.11
ZK632.12	WBGene00014019	ZK632.12	ZK632.12
ZK632.14	WBGene00014020	ZK632.14	ZK632.14
SVOP-1	WBGene00014021	ZK637.1	ZK637.1
ZK637.2	WBGene00014022	ZK637.2	ZK637.2
LNKN-1	WBGene00014023	ZK637.3	ZK637.3
ZK637.4	WBGene00014024	ZK637.4	ZK637.4
ASNA-1	WBGene00014025	ZK637.5	ZK637.5
TPK-1	WBGene00014027	ZK637.9a	ZK637.9a
TPK-1	WBGene00014027	ZK637.9b	ZK637.9b
TRXR-2	WBGene00014028	ZK637.10.1	ZK637.10.1
TRXR-2	WBGene00014028	ZK637.10.2	ZK637.10.2
ZK637.12	WBGene00014029	ZK637.12.1	ZK637.12.1
ZK637.12	WBGene00014029	ZK637.12.2	ZK637.12.2
GLB-1	WBGene00014030	ZK637.13.1	ZK637.13.1
GLB-1	WBGene00014030	ZK637.13.2	ZK637.13.2
ZK637.14	WBGene00014031	ZK637.14	ZK637.14
ZK637.15	WBGene00014032	ZK637.15	ZK637.15
ARRD-15	WBGene00014033	ZK643.1a	ZK643.1a
ARRD-15	WBGene00014033	ZK643.1b	ZK643.1b
ARRD-15	WBGene00014033	ZK643.1c	ZK643.1c
ARRD-15	WBGene00014033	ZK643.1d	ZK643.1d
ZK643.2	WBGene00014034	ZK643.2	ZK643.2
SEB-2	WBGene00014035	ZK643.3a	ZK643.3a
SEB-2	WBGene00014035	ZK643.3b	ZK643.3b
ZK643.5	WBGene00014036	ZK643.5	ZK643.5
ZK643.6	WBGene00014037	ZK643.6	ZK643.6
ZK643.7	WBGene00014038	ZK643.7	ZK643.7
ZK662.2	WBGene00014039	ZK662.2	ZK662.2
ZK662.5	WBGene00014040	ZK662.5	ZK662.5
ZK666.1	WBGene00014041	ZK666.1	ZK666.1
ZK666.2	WBGene00014042	ZK666.2	ZK666.2
CLEC-58	WBGene00014043	ZK666.3	ZK666.3
ZK666.4	WBGene00014044	ZK666.4	ZK666.4
CLEC-59	WBGene00014045	ZK666.5	ZK666.5
CLEC-60	WBGene00014046	ZK666.6	ZK666.6
CLEC-61	WBGene00014047	ZK666.7	ZK666.7
ZK666.8	WBGene00014048	ZK666.8	ZK666.8
ZK666.11	WBGene00014049	ZK666.11a	ZK666.11a
ZK666.11	WBGene00014049	ZK666.11b	ZK666.11b
ZK666.12	WBGene00014050	ZK666.12	ZK666.12
SPV-1	WBGene00014051	ZK669.1a	ZK669.1a
SPV-1	WBGene00014051	ZK669.1b	ZK669.1b
SPV-1	WBGene00014051	ZK669.1c	ZK669.1c
SPV-1	WBGene00014051	ZK669.1d	ZK669.1d
SPV-1	WBGene00014051	ZK669.1e	ZK669.1e
ZK669.2	WBGene00014052	ZK669.2	ZK669.2
ZK669.3	WBGene00014053	ZK669.3	ZK669.3
ZK669.4	WBGene00014054	ZK669.4	ZK669.4
ZK669.5	WBGene00014055	ZK669.5a	ZK669.5a
ZK669.5	WBGene00014055	ZK669.5b	ZK669.5b
ZK673.1	WBGene00014057	ZK673.1a	ZK673.1a
ZK673.1	WBGene00014057	ZK673.1b	ZK673.1b
ZK673.2	WBGene00014058	ZK673.2	ZK673.2
ZK673.4	WBGene00014060	ZK673.4	ZK673.4
ZK673.5	WBGene00014061	ZK673.5	ZK673.5
ZK673.6	WBGene00014062	ZK673.6	ZK673.6
CLEC-143	WBGene00014063	ZK673.9	ZK673.9
SDZ-37	WBGene00014064	ZK673.10	ZK673.10
ZK673.11	WBGene00014065	ZK673.11a	ZK673.11a
ZK673.11	WBGene00014065	ZK673.11b	ZK673.11b
ZK673.11	WBGene00014065	ZK673.11c	ZK673.11c
REV-1	WBGene00014066	ZK675.2	ZK675.2
ZK675.4	WBGene00014067	ZK675.4	ZK675.4
NHR-255	WBGene00014068	ZK678.2	ZK678.2
